subregion,subregion_name,year,native_class,pixel_count,area_ha
190204,Knik Arm,2003,birch leafminer,142756,12848.04
190204,Knik Arm,2003,defoliators,13519,1216.71
190204,Knik Arm,2003,spruce beetle,115,10.35
190204,Knik Arm,2003,wind-tornado/hurricane,175,15.75
190204,Knik Arm,2004,Chrysomela leaf beetle,660,59.4
190204,Knik Arm,2004,birch leafminer,615260,55373.4
190204,Knik Arm,2004,decline complex,36953,3325.77
190204,Knik Arm,2004,defoliators,4430,398.7
190204,Knik Arm,2004,flooding-high water,139,12.51
190204,Knik Arm,2004,large aspen tortrix,7270,654.3
190204,Knik Arm,2004,spruce beetle,3000,270.0
190204,Knik Arm,2005,aspen leafminer,8737,786.33
190204,Knik Arm,2005,birch leafminer,129115,11620.35
190204,Knik Arm,2005,defoliators,73198,6587.82
190204,Knik Arm,2005,fire,213,19.17
190204,Knik Arm,2005,flooding-high water,1294,116.46
190204,Knik Arm,2005,northern spruce engraver,193,17.37
190204,Knik Arm,2005,spruce beetle,6280,565.2
190204,Knik Arm,2005,wind-tornado/hurricane,569,51.21
190204,Knik Arm,2005,winter injury,4081,367.29
190204,Knik Arm,2006,Chrysomela leaf beetle,71,6.39
190204,Knik Arm,2006,aspen leafminer,19847,1786.23
190204,Knik Arm,2006,cottonwood leafminers,265,23.85
190204,Knik Arm,2006,defoliators,11309,1017.81
190204,Knik Arm,2006,flooding-high water,79,7.11
190204,Knik Arm,2006,large aspen tortrix,11238,1011.42
190204,Knik Arm,2006,spruce beetle,3207,288.63
190204,Knik Arm,2007,aspen leafminer,18244,1641.96
190204,Knik Arm,2007,defoliators,774,69.66
190204,Knik Arm,2007,flooding-high water,206,18.54
190204,Knik Arm,2007,large aspen tortrix,45354,4081.86
190204,Knik Arm,2007,spruce beetle,698,62.82
190204,Knik Arm,2008,northern spruce engraver,383,34.47
190204,Knik Arm,2008,spruce beetle,159,14.31
190204,Knik Arm,2009,defoliators,3045,274.05
190204,Knik Arm,2009,flooding-high water,13,1.17
190204,Knik Arm,2009,spruce beetle,150,13.5
190204,Knik Arm,2009,willow leaf blotchminer,36,3.24
190204,Knik Arm,2010,canker (general),77931,7013.79
190204,Knik Arm,2010,defoliators,6295,566.55
190204,Knik Arm,2010,flooding-high water,23,2.07
190204,Knik Arm,2010,willow leaf blotchminer,29,2.61
190204,Knik Arm,2011,defoliators,89024,8012.16
190204,Knik Arm,2011,dieback,33611,3024.99
190204,Knik Arm,2012,defoliators,28786,2590.74
190204,Knik Arm,2013,birch leafroller,3588,322.92
190204,Knik Arm,2013,decline complex,22071,1986.39
190204,Knik Arm,2013,defoliators,34231,3080.79
190204,Knik Arm,2013,flooding-high water,902,81.18
190204,Knik Arm,2013,spruce beetle,57,5.13
190204,Knik Arm,2013,willow leaf blotchminer,283,25.47
190204,Knik Arm,2014,birch leafminer,150,13.5
190204,Knik Arm,2014,decline complex,2360,212.4
190204,Knik Arm,2014,defoliators,24897,2240.73
190204,Knik Arm,2014,flooding-high water,640,57.6
190204,Knik Arm,2014,large aspen tortrix,1003,90.27
190204,Knik Arm,2015,birch leafminer,1516,136.44
190204,Knik Arm,2015,drought,1449,130.41
190204,Knik Arm,2015,flooding-high water,3052,274.68
190204,Knik Arm,2015,large aspen tortrix,1059,95.31
190204,Knik Arm,2015,northern spruce engraver,95,8.55
190204,Knik Arm,2015,spruce beetle,1571,141.39
190204,Knik Arm,2015,unknown,264,23.76
190204,Knik Arm,2015,unknown canker,4703,423.27
190204,Knik Arm,2015,unknown defoliator,49236,4431.24
190204,Knik Arm,2016,birch leafminer,170,15.3
190204,Knik Arm,2016,birch leafroller,7849,706.41
190204,Knik Arm,2016,flooding-high water,8,0.72
190204,Knik Arm,2016,mud-land slide,25,2.25
190204,Knik Arm,2016,northern spruce engraver,559,50.31
190204,Knik Arm,2016,spruce beetle,10769,969.21
190204,Knik Arm,2016,unknown canker,5149,463.41
190204,Knik Arm,2016,unknown defoliator,69763,6278.67
190204,Knik Arm,2016,willow leaf blotchminer,20,1.8
190204,Knik Arm,2016,wind-tornado/hurricane,40,3.6
190204,Knik Arm,2017,birch leafminer,1085,97.65
190204,Knik Arm,2017,flooding-high water,289,26.01
190204,Knik Arm,2017,mud-land slide,8,0.72
190204,Knik Arm,2017,northern spruce engraver,15,1.35
190204,Knik Arm,2017,"other canker agent, known (code pending)",33,2.97
190204,Knik Arm,2017,spruce beetle,45951,4135.59
190204,Knik Arm,2017,unknown,84,7.56
190204,Knik Arm,2017,unknown defoliator,1118,100.62
190204,Knik Arm,2018,birch leafminer,356622,32095.98
190204,Knik Arm,2018,"other canker agent, known (code pending)",17,1.53
190204,Knik Arm,2018,spruce beetle,41602,3744.18
190204,Knik Arm,2018,unknown defoliator,26642,2397.78
190204,Knik Arm,2019,birch leafminer,430082,38707.38
190204,Knik Arm,2019,large-spored spruce-Labrador tea rust,998,89.82
190204,Knik Arm,2019,mud-land slide,57,5.13
190204,Knik Arm,2019,"other canker agent, known (code pending)",324,29.16
190204,Knik Arm,2019,spruce beetle,36768,3309.12
190204,Knik Arm,2019,spruce broom rust,21,1.89
190204,Knik Arm,2019,unknown,263,23.67
190204,Knik Arm,2019,unknown canker,10,0.9
190204,Knik Arm,2019,unknown defoliator,537,48.33
190204,Knik Arm,2020,birch leafminer,339,30.51
190204,Knik Arm,2020,drought,140,12.6
190204,Knik Arm,2020,flooding-high water,28,2.52
190204,Knik Arm,2020,"other canker agent, known (code pending)",14,1.26
190204,Knik Arm,2020,spruce beetle,347392,31265.28
190204,Knik Arm,2020,unknown,7,0.63
190204,Knik Arm,2020,unknown defoliator,1030,92.7
190204,Knik Arm,2021,birch leafminer,2186,196.74
190204,Knik Arm,2021,drought,259,23.31
190204,Knik Arm,2021,large-spored spruce-Labrador tea rust,4113,370.17
190204,Knik Arm,2021,"other canker agent, known (code pending)",104,9.36
190204,Knik Arm,2021,spruce beetle,88921,8002.89
190204,Knik Arm,2021,unknown defoliator,2145,193.05
190204,Knik Arm,2022,drought,12,1.08
190204,Knik Arm,2022,flooding-high water,182,16.38
190204,Knik Arm,2022,northern spruce engraver,26,2.34
190204,Knik Arm,2022,"other canker agent, known (code pending)",1006,90.54
190204,Knik Arm,2022,spruce beetle,86825,7814.25
190204,Knik Arm,2022,spruce broom rust,30,2.7
190204,Knik Arm,2022,unknown defoliator,115,10.35
190204,Knik Arm,2022,wind-tornado/hurricane,7,0.63
190204,Knik Arm,2023,flooding-high water,45,4.05
190204,Knik Arm,2023,large-spored spruce-Labrador tea rust,10239,921.51
190204,Knik Arm,2023,northern spruce engraver and spruce beetle,421,37.89
190204,Knik Arm,2023,snow-ice,21,1.89
190204,Knik Arm,2023,spruce beetle,30454,2740.86
190204,Knik Arm,2023,spruce broom rust,344,30.96
190204,Knik Arm,2023,unknown defoliator,733,65.97
190204,Knik Arm,2023,wind-tornado/hurricane,42,3.78
190204,Knik Arm,2024,drought,6,0.54
190204,Knik Arm,2024,flooding-high water,117,10.53
190204,Knik Arm,2024,mud-land slide,5,0.45
190204,Knik Arm,2024,northern spruce engraver and spruce beetle,205,18.45
190204,Knik Arm,2024,snow-ice,36,3.24
190204,Knik Arm,2024,spruce beetle,7356,662.04
190204,Knik Arm,2024,unknown defoliator,97,8.73
190204,Knik Arm,2024,wind-tornado/hurricane,10,0.9
190204,Knik Arm,2025,birch leafminer,11274,1014.66
190204,Knik Arm,2025,snow-ice,212,19.08
190204,Knik Arm,2025,spruce beetle,695,62.55
190204,Knik Arm,2025,spruce broom rust,16,1.44
190204,Knik Arm,2025,unknown defoliator,5371,483.39
190305,Lower Kuskokwim River,1998,fire,493,44.37
190305,Lower Kuskokwim River,1999,flooding-high water,699,62.91
190305,Lower Kuskokwim River,1999,large aspen tortrix,1096,98.64
190305,Lower Kuskokwim River,1999,spruce beetle,1735,156.15
190305,Lower Kuskokwim River,1999,willow leaf blotchminer,90,8.1
190305,Lower Kuskokwim River,2000,larch sawfly,41406,3726.54
190305,Lower Kuskokwim River,2000,northern spruce engraver,22035,1983.15
190305,Lower Kuskokwim River,2000,spruce beetle,2122,190.98
190305,Lower Kuskokwim River,2001,flooding-high water,95,8.55
190305,Lower Kuskokwim River,2001,spruce beetle,2036,183.24
190305,Lower Kuskokwim River,2002,spruce beetle,3838,345.42
190305,Lower Kuskokwim River,2003,defoliators,487,43.83
190305,Lower Kuskokwim River,2003,spruce beetle,8502,765.18
190305,Lower Kuskokwim River,2003,willow leaf blotchminer,8909,801.81
190305,Lower Kuskokwim River,2004,flooding-high water,140,12.6
190305,Lower Kuskokwim River,2004,spruce beetle,1113,100.17
190305,Lower Kuskokwim River,2004,willow leaf blotchminer,1041,93.69
190305,Lower Kuskokwim River,2005,aspen leafminer,1701,153.09
190305,Lower Kuskokwim River,2005,defoliators,36,3.24
190305,Lower Kuskokwim River,2005,larch sawfly,23569,2121.21
190305,Lower Kuskokwim River,2005,spruce beetle,74260,6683.4
190305,Lower Kuskokwim River,2005,willow leaf blotchminer,13326,1199.34
190305,Lower Kuskokwim River,2006,defoliators,332,29.88
190305,Lower Kuskokwim River,2006,flooding-high water,60,5.4
190305,Lower Kuskokwim River,2006,larch sawfly,21,1.89
190305,Lower Kuskokwim River,2006,northern spruce engraver,5050,454.5
190305,Lower Kuskokwim River,2006,spruce beetle,30978,2788.02
190305,Lower Kuskokwim River,2006,willow leaf blotchminer,16350,1471.5
190305,Lower Kuskokwim River,2007,aspen leafminer,14212,1279.08
190305,Lower Kuskokwim River,2007,flooding-high water,15,1.35
190305,Lower Kuskokwim River,2007,spruce beetle,12772,1149.48
190305,Lower Kuskokwim River,2008,flooding-high water,1149,103.41
190305,Lower Kuskokwim River,2009,decline complex,430,38.7
190305,Lower Kuskokwim River,2009,flooding-high water,525,47.25
190305,Lower Kuskokwim River,2009,northern spruce engraver,6,0.54
190305,Lower Kuskokwim River,2009,spruce beetle,48,4.32
190305,Lower Kuskokwim River,2009,willow leaf blotchminer,444,39.96
190305,Lower Kuskokwim River,2010,aspen leafminer,3420,307.8
190305,Lower Kuskokwim River,2010,canker (general),16547,1489.23
190305,Lower Kuskokwim River,2010,dieback,506,45.54
190305,Lower Kuskokwim River,2010,flooding-high water,6227,560.43
190305,Lower Kuskokwim River,2010,large aspen tortrix,13562,1220.58
190305,Lower Kuskokwim River,2010,large-spored spruce-Labrador tea rust,97,8.73
190305,Lower Kuskokwim River,2010,willow leaf blotchminer,736,66.24
190305,Lower Kuskokwim River,2011,dieback,885,79.65
190305,Lower Kuskokwim River,2011,flooding-high water,71,6.39
190305,Lower Kuskokwim River,2011,larch sawfly,20,1.8
190305,Lower Kuskokwim River,2011,large-spored spruce-Labrador tea rust,20,1.8
190305,Lower Kuskokwim River,2011,northern spruce engraver,39,3.51
190305,Lower Kuskokwim River,2011,wind-tornado/hurricane,37,3.33
190305,Lower Kuskokwim River,2012,defoliators,145221,13069.89
190305,Lower Kuskokwim River,2012,flooding-high water,8,0.72
190305,Lower Kuskokwim River,2012,"other wilt, known (code pending)",234,21.06
190305,Lower Kuskokwim River,2012,spruce beetle,20,1.8
190305,Lower Kuskokwim River,2013,birch leafroller,362964,32666.76
190305,Lower Kuskokwim River,2013,decline complex,204,18.36
190305,Lower Kuskokwim River,2013,defoliators,8550,769.5
190305,Lower Kuskokwim River,2013,flooding-high water,18,1.62
190305,Lower Kuskokwim River,2013,spruce beetle,38,3.42
190305,Lower Kuskokwim River,2013,willow leaf blotchminer,2244,201.96
190305,Lower Kuskokwim River,2014,birch leafroller,33886,3049.74
190305,Lower Kuskokwim River,2014,defoliators,11308,1017.72
190305,Lower Kuskokwim River,2014,flooding-high water,49,4.41
190305,Lower Kuskokwim River,2014,northern spruce engraver,44,3.96
190305,Lower Kuskokwim River,2014,spruce beetle,1386,124.74
190305,Lower Kuskokwim River,2015,aspen leafminer,50,4.5
190305,Lower Kuskokwim River,2015,large aspen tortrix,1658,149.22
190305,Lower Kuskokwim River,2015,spruce beetle,4711,423.99
190305,Lower Kuskokwim River,2015,unknown defoliator,96598,8693.82
190305,Lower Kuskokwim River,2015,willow leaf blotchminer,988,88.92
190305,Lower Kuskokwim River,2016,flooding-high water,313,28.17
190305,Lower Kuskokwim River,2016,unknown defoliator,1079,97.11
190305,Lower Kuskokwim River,2016,willow leaf blotchminer,2915,262.35
190305,Lower Kuskokwim River,2017,flooding-high water,334,30.06
190305,Lower Kuskokwim River,2017,northern spruce engraver,200,18.0
190305,Lower Kuskokwim River,2017,spruce beetle,24,2.16
190305,Lower Kuskokwim River,2017,unknown defoliator,4132,371.88
190305,Lower Kuskokwim River,2018,flooding-high water,282,25.38
190305,Lower Kuskokwim River,2018,northern spruce engraver,4858,437.22
190305,Lower Kuskokwim River,2018,spruce beetle,179,16.11
190305,Lower Kuskokwim River,2018,unknown defoliator,2600,234.0
190305,Lower Kuskokwim River,2018,willow leaf blotchminer,19,1.71
190305,Lower Kuskokwim River,2018,wind-tornado/hurricane,1651,148.59
190305,Lower Kuskokwim River,2024,unknown defoliator,24517,2206.53
190201,Copper River,1997,defoliators,313,28.17
190201,Copper River,1997,flooding-high water,975,87.75
190201,Copper River,1997,large aspen tortrix,2147,193.23
190201,Copper River,1997,mud-land slide,647,58.23
190201,Copper River,1997,northern spruce engraver,1696,152.64
190201,Copper River,1997,spruce beetle,436496,39284.64
190201,Copper River,1997,spruce broom rust,50,4.5
190201,Copper River,1997,western blackheaded budworm,28801,2592.09
190201,Copper River,1997,willow leaf blotchminer,429,38.61
190201,Copper River,1998,defoliators,119,10.71
190201,Copper River,1998,flooding-high water,787,70.83
190201,Copper River,1998,northern spruce engraver,149,13.41
190201,Copper River,1998,spruce beetle,43872,3948.48
190201,Copper River,1998,spruce broom rust,1014,91.26
190201,Copper River,1999,spruce beetle,375607,33804.63
190201,Copper River,1999,willow leaf blotchminer,160,14.4
190201,Copper River,2000,birch leafminer,7218,649.62
190201,Copper River,2000,spruce beetle,30243,2721.87
190201,Copper River,2001,defoliators,1009,90.81
190201,Copper River,2001,flooding-high water,156,14.04
190201,Copper River,2001,large aspen tortrix,1411,126.99
190201,Copper River,2001,mud-land slide,196,17.64
190201,Copper River,2001,spruce beetle,89446,8050.14
190201,Copper River,2001,spruce broom rust,21324,1919.16
190201,Copper River,2001,western blackheaded budworm,36000,3240.0
190201,Copper River,2001,willow leafblotch miner,6600,594.0
190201,Copper River,2002,spruce beetle,41684,3751.56
190201,Copper River,2002,western blackheaded budworm,50,4.5
190201,Copper River,2003,defoliators,54528,4907.52
190201,Copper River,2003,flooding-high water,19,1.71
190201,Copper River,2003,large aspen tortrix,85,7.65
190201,Copper River,2003,spruce aphid,164,14.76
190201,Copper River,2003,spruce beetle,21652,1948.68
190201,Copper River,2003,wind-tornado/hurricane,56,5.04
190201,Copper River,2004,flooding-high water,107,9.63
190201,Copper River,2004,spruce beetle,38946,3505.14
190201,Copper River,2004,willow leaf blotchminer,1403,126.27
190201,Copper River,2005,aspen leafminer,12599,1133.91
190201,Copper River,2005,defoliators,64164,5774.76
190201,Copper River,2005,fire,217,19.53
190201,Copper River,2005,flooding-high water,5074,456.66
190201,Copper River,2005,mud-land slide,78,7.02
190201,Copper River,2005,northern spruce engraver,823,74.07
190201,Copper River,2005,spruce beetle,39913,3592.17
190201,Copper River,2005,spruce broom rust,4025,362.25
190201,Copper River,2005,willow leaf blotchminer,9573,861.57
190201,Copper River,2005,wind-tornado/hurricane,149,13.41
190201,Copper River,2005,winter injury,956,86.04
190201,Copper River,2006,Chrysomela leaf beetle,19443,1749.87
190201,Copper River,2006,aspen leafminer,178255,16042.95
190201,Copper River,2006,cottonwood leafminers,211,18.99
190201,Copper River,2006,defoliators,1315,118.35
190201,Copper River,2006,flooding-high water,310,27.9
190201,Copper River,2006,large aspen tortrix,161,14.49
190201,Copper River,2006,spear-marked black moth,3165,284.85
190201,Copper River,2006,spruce beetle,11505,1035.45
190201,Copper River,2006,spruce broom rust,152,13.68
190201,Copper River,2006,willow leaf blotchminer,13124,1181.16
190201,Copper River,2007,aspen leafminer,332212,29899.08
190201,Copper River,2007,defoliators,36471,3282.39
190201,Copper River,2007,flooding-high water,3641,327.69
190201,Copper River,2007,large aspen tortrix,25472,2292.48
190201,Copper River,2007,spruce beetle,65647,5908.23
190201,Copper River,2007,willow leaf blotchminer,129,11.61
190201,Copper River,2008,aspen leafminer,24959,2246.31
190201,Copper River,2008,decline complex,194,17.46
190201,Copper River,2008,defoliators,1985,178.65
190201,Copper River,2008,flooding-high water,245,22.05
190201,Copper River,2008,large aspen tortrix,17696,1592.64
190201,Copper River,2008,northern spruce engraver,47,4.23
190201,Copper River,2008,spruce beetle,19063,1715.67
190201,Copper River,2008,western blackheaded budworm,62,5.58
190201,Copper River,2008,willow leaf blotchminer,120,10.8
190201,Copper River,2008,wind-tornado/hurricane,114,10.26
190201,Copper River,2009,defoliators,2956,266.04
190201,Copper River,2009,northern spruce engraver,1004,90.36
190201,Copper River,2009,willow leaf blotchminer,458,41.22
190201,Copper River,2010,canker (general),21336,1920.24
190201,Copper River,2010,defoliators,9040,813.6
190201,Copper River,2010,flooding-high water,237,21.33
190201,Copper River,2010,large aspen tortrix,652,58.68
190201,Copper River,2010,spruce beetle,7660,689.4
190201,Copper River,2010,willow leaf blotchminer,39,3.51
190201,Copper River,2011,aspen leafminer,3942,354.78
190201,Copper River,2011,defoliators,240818,21673.62
190201,Copper River,2011,dieback,263714,23734.26
190201,Copper River,2011,large aspen tortrix,1,0.09
190201,Copper River,2011,spruce beetle,3527,317.43
190201,Copper River,2011,spruce broom rust,1184,106.56
190201,Copper River,2011,willow leaf blotchminer,20788,1870.92
190201,Copper River,2012,northern spruce engraver,452,40.68
190201,Copper River,2013,decline complex,2897,260.73
190201,Copper River,2013,flooding-high water,39,3.51
190201,Copper River,2013,spruce beetle,5728,515.52
190201,Copper River,2013,spruce broom rust,403,36.27
190201,Copper River,2013,willow leaf blotchminer,29,2.61
190201,Copper River,2014,aspen leafminer,2916,262.44
190201,Copper River,2014,birch leafroller,27892,2510.28
190201,Copper River,2014,decline complex,402,36.18
190201,Copper River,2014,defoliators,12571,1131.39
190201,Copper River,2014,spruce beetle,3936,354.24
190201,Copper River,2014,willow leaf blotchminer,377,33.93
190201,Copper River,2015,aspen leafminer,108846,9796.14
190201,Copper River,2015,flooding-high water,599,53.91
190201,Copper River,2015,large aspen tortrix,8002,720.18
190201,Copper River,2015,northern spruce engraver,185,16.65
190201,Copper River,2015,spruce beetle,901,81.09
190201,Copper River,2015,spruce broom rust,169,15.21
190201,Copper River,2015,unknown,96,8.64
190201,Copper River,2015,unknown canker,1725,155.25
190201,Copper River,2015,unknown defoliator,25793,2321.37
190201,Copper River,2015,wind-tornado/hurricane,101,9.09
190201,Copper River,2016,aspen leafminer,30974,2787.66
190201,Copper River,2016,flooding-high water,156,14.04
190201,Copper River,2016,speckled green fruitworm,132,11.88
190201,Copper River,2016,spruce aphid,172,15.48
190201,Copper River,2016,spruce beetle,555,49.95
190201,Copper River,2016,unknown canker,1212,109.08
190201,Copper River,2016,unknown defoliator,16860,1517.4
190201,Copper River,2016,willow leaf blotchminer,238,21.42
190201,Copper River,2017,aspen leafminer,36786,3310.74
190201,Copper River,2017,flooding-high water,191,17.19
190201,Copper River,2017,mud-land slide,5,0.45
190201,Copper River,2017,"other canker agent, known (code pending)",2942,264.78
190201,Copper River,2017,spruce beetle,727,65.43
190201,Copper River,2017,spruce broom rust,330,29.7
190201,Copper River,2017,spruce budworm,294,26.46
190201,Copper River,2017,unknown defoliator,633,56.97
190201,Copper River,2018,aspen leafminer,64837,5835.33
190201,Copper River,2018,flooding-high water,48,4.32
190201,Copper River,2018,"other canker agent, known (code pending)",949,85.41
190201,Copper River,2018,spruce beetle,536,48.24
190201,Copper River,2018,unknown,10,0.9
190201,Copper River,2018,unknown defoliator,4318,388.62
190201,Copper River,2019,aspen leafminer,34003,3060.27
190201,Copper River,2019,flooding-high water,7,0.63
190201,Copper River,2019,"other canker agent, known (code pending)",1260,113.4
190201,Copper River,2019,spruce beetle,254,22.86
190201,Copper River,2019,spruce broom rust,252,22.68
190201,Copper River,2019,unknown,7,0.63
190201,Copper River,2019,unknown canker,871,78.39
190201,Copper River,2019,unknown defoliator,1605,144.45
190201,Copper River,2019,willow leaf blotchminer,993,89.37
190201,Copper River,2020,aspen leafminer,12777,1149.93
190201,Copper River,2020,flooding-high water,11,0.99
190201,Copper River,2020,spruce broom rust,89,8.01
190201,Copper River,2020,willow leaf blotchminer,17,1.53
190201,Copper River,2021,spruce broom rust,25,2.25
190201,Copper River,2022,flooding-high water,94,8.46
190201,Copper River,2022,"other canker agent, known (code pending)",1898,170.82
190201,Copper River,2022,spruce beetle,10685,961.65
190201,Copper River,2022,unknown,6,0.54
190201,Copper River,2022,unknown canker,34,3.06
190201,Copper River,2022,unknown defoliator,121,10.89
190201,Copper River,2022,willow leaf blotchminer,5,0.45
190201,Copper River,2022,wind-tornado/hurricane,46,4.14
190201,Copper River,2023,flooding-high water,214,19.26
190201,Copper River,2023,large-spored spruce-Labrador tea rust,25776,2319.84
190201,Copper River,2023,mud-land slide,222,19.98
190201,Copper River,2023,northern spruce engraver,17,1.53
190201,Copper River,2023,spruce beetle,19521,1756.89
190201,Copper River,2023,unknown defoliator,250,22.5
190201,Copper River,2024,aspen leafminer,825,74.25
190201,Copper River,2024,flooding-high water,4091,368.19
190201,Copper River,2024,large-spored spruce-Labrador tea rust,26,2.34
190201,Copper River,2024,mud-land slide,563,50.67
190201,Copper River,2024,"other canker agent, known (code pending)",4614,415.26
190201,Copper River,2024,snow-ice,63,5.67
190201,Copper River,2024,spruce beetle,6528,587.52
190201,Copper River,2024,spruce broom rust,22,1.98
190201,Copper River,2024,unknown canker,140,12.6
190201,Copper River,2024,unknown defoliator,42189,3797.01
190201,Copper River,2024,volcano,20,1.8
190201,Copper River,2025,flooding-high water,80,7.2
190201,Copper River,2025,mud-land slide,124,11.16
190201,Copper River,2025,northern spruce engraver,10,0.9
190201,Copper River,2025,spruce beetle,2854,256.86
190201,Copper River,2025,spruce broom rust,30,2.7
190201,Copper River,2025,unknown,30,2.7
190201,Copper River,2025,unknown defoliator,52,4.68
190901,Koyukuk River,1997,larch sawfly,1101,99.09
190901,Koyukuk River,1998,willow leaf blotchminer,2464,221.76
190901,Koyukuk River,1999,defoliators,12520,1126.8
190901,Koyukuk River,1999,flooding-high water,359,32.31
190901,Koyukuk River,1999,large aspen tortrix,569,51.21
190901,Koyukuk River,1999,northern spruce engraver,871,78.39
190901,Koyukuk River,1999,spruce broom rust,22,1.98
190901,Koyukuk River,1999,willow leaf blotchminer,328,29.52
190901,Koyukuk River,2000,flooding-high water,33,2.97
190901,Koyukuk River,2000,large aspen tortrix,521,46.89
190901,Koyukuk River,2000,northern spruce engraver,184,16.56
190901,Koyukuk River,2000,willow leafblotch miner,6114,550.26
190901,Koyukuk River,2001,defoliators,843,75.87
190901,Koyukuk River,2003,defoliators,548,49.32
190901,Koyukuk River,2003,eastern larch beetle,51,4.59
190901,Koyukuk River,2003,willow leaf blotchminer,8795,791.55
190901,Koyukuk River,2004,aspen leafminer,276,24.84
190901,Koyukuk River,2004,willow leaf blotchminer,3176,285.84
190901,Koyukuk River,2005,aspen leafminer,7691,692.19
190901,Koyukuk River,2005,defoliators,2017,181.53
190901,Koyukuk River,2005,northern spruce engraver,62,5.58
190901,Koyukuk River,2005,spear-marked black moth,425,38.25
190901,Koyukuk River,2006,aspen leafminer,90562,8150.58
190901,Koyukuk River,2006,defoliators,291,26.19
190901,Koyukuk River,2006,flooding-high water,19,1.71
190901,Koyukuk River,2006,large aspen tortrix,72,6.48
190901,Koyukuk River,2006,northern spruce engraver,82,7.38
190901,Koyukuk River,2006,spruce beetle,82,7.38
190901,Koyukuk River,2006,willow leaf blotchminer,27456,2471.04
190901,Koyukuk River,2007,aspen leafminer,10756,968.04
190901,Koyukuk River,2007,flooding-high water,762,68.58
190901,Koyukuk River,2007,northern spruce engraver,14790,1331.1
190901,Koyukuk River,2007,willow leaf blotchminer,1277,114.93
190901,Koyukuk River,2008,aspen leafminer,9574,861.66
190901,Koyukuk River,2008,cottonwood leafminers,293,26.37
190901,Koyukuk River,2008,defoliators,541,48.69
190901,Koyukuk River,2008,flooding-high water,1511,135.99
190901,Koyukuk River,2008,northern spruce engraver,27857,2507.13
190901,Koyukuk River,2008,spruce beetle,2130,191.7
190901,Koyukuk River,2008,spruce budworm,507,45.63
190901,Koyukuk River,2008,willow leaf blotchminer,6290,566.1
190901,Koyukuk River,2009,aspen leafminer,42989,3869.01
190901,Koyukuk River,2009,decline complex,435,39.15
190901,Koyukuk River,2009,defoliators,3720,334.8
190901,Koyukuk River,2009,northern spruce engraver,11493,1034.37
190901,Koyukuk River,2009,spruce beetle,18,1.62
190901,Koyukuk River,2009,willow leaf blotchminer,44852,4036.68
190901,Koyukuk River,2010,aspen leafminer,94138,8472.42
190901,Koyukuk River,2010,canker (general),485,43.65
190901,Koyukuk River,2010,cottonwood leafminers,382,34.38
190901,Koyukuk River,2010,defoliators,11218,1009.62
190901,Koyukuk River,2010,dieback,880,79.2
190901,Koyukuk River,2010,flooding-high water,14,1.26
190901,Koyukuk River,2010,large aspen tortrix,670,60.3
190901,Koyukuk River,2010,large-spored spruce-Labrador tea rust,20,1.8
190901,Koyukuk River,2010,northern spruce engraver,4985,448.65
190901,Koyukuk River,2010,willow leaf blotchminer,223942,20154.78
190901,Koyukuk River,2010,wind-tornado/hurricane,1191,107.19
190901,Koyukuk River,2011,aspen leafminer,17736,1596.24
190901,Koyukuk River,2011,birch leafminer,1368,123.12
190901,Koyukuk River,2011,defoliators,2797,251.73
190901,Koyukuk River,2011,dieback,205,18.45
190901,Koyukuk River,2011,flooding-high water,57,5.13
190901,Koyukuk River,2011,large aspen tortrix,1194,107.46
190901,Koyukuk River,2011,northern spruce engraver,4089,368.01
190901,Koyukuk River,2011,spruce broom rust,2235,201.15
190901,Koyukuk River,2011,willow leaf blotchminer,5044,453.96
190901,Koyukuk River,2012,aspen leafminer,23745,2137.05
190901,Koyukuk River,2012,defoliators,428,38.52
190901,Koyukuk River,2012,large aspen tortrix,13,1.17
190901,Koyukuk River,2012,large-spored spruce-Labrador tea rust,24,2.16
190901,Koyukuk River,2012,northern spruce engraver,629,56.61
190901,Koyukuk River,2012,spruce broom rust,218,19.62
190901,Koyukuk River,2012,willow leaf blotchminer,924,83.16
190901,Koyukuk River,2013,aspen leafminer,27430,2468.7
190901,Koyukuk River,2013,birch aphid,297,26.73
190901,Koyukuk River,2013,decline complex,332,29.88
190901,Koyukuk River,2013,defoliators,2952,265.68
190901,Koyukuk River,2013,flooding-high water,19,1.71
190901,Koyukuk River,2013,northern spruce engraver,11406,1026.54
190901,Koyukuk River,2013,spruce beetle,60,5.4
190901,Koyukuk River,2013,spruce budworm,10090,908.1
190901,Koyukuk River,2013,willow leaf blotchminer,2031,182.79
190901,Koyukuk River,2014,aspen leafminer,30943,2784.87
190901,Koyukuk River,2014,birch leafroller,889,80.01
190901,Koyukuk River,2014,defoliators,57083,5137.47
190901,Koyukuk River,2014,flooding-high water,434,39.06
190901,Koyukuk River,2014,large aspen tortrix,11641,1047.69
190901,Koyukuk River,2014,northern spruce engraver,466,41.94
190901,Koyukuk River,2014,spruce broom rust,2824,254.16
190901,Koyukuk River,2015,aspen leafminer,20919,1882.71
190901,Koyukuk River,2015,birch aphid,439,39.51
190901,Koyukuk River,2015,birch leafroller,214,19.26
190901,Koyukuk River,2015,flooding-high water,2698,242.82
190901,Koyukuk River,2015,large aspen tortrix,35853,3226.77
190901,Koyukuk River,2015,northern spruce engraver,5130,461.7
190901,Koyukuk River,2015,spruce broom rust,1336,120.24
