subregion,subregion_name,year,native_class,pixel_count,area_ha,spatial_prevalence_pct
1,Coast Range,1997,bears,46607,4194.63,46.974
1,Coast Range,1997,Port-Orford-cedar root disease,17580,1582.2,17.719
1,Coast Range,1997,winter injury,6305,567.45,6.355
1,Coast Range,1997,tent caterpillars,4662,419.58,4.699
1,Coast Range,1997,spruce aphid,4469,402.21,4.504
1,Coast Range,1997,balsam woolly adelgid,4190,377.1,4.223
1,Coast Range,1997,black stain root disease,3697,332.73,3.726
1,Coast Range,1997,Douglas-fir beetle,2928,263.52,2.951
1,Coast Range,1997,flooding-high water,2303,207.27,2.321
1,Coast Range,1997,wind-tornado/hurricane,2298,206.82,2.316
1,Coast Range,1997,mountain pine beetle,1333,119.97,1.344
1,Coast Range,1997,mud-land slide,1164,104.76,1.173
1,Coast Range,1997,pine engraver,986,88.74,0.994
1,Coast Range,1997,white pine blister rust,280,25.2,0.282
1,Coast Range,1997,fir engraver,175,15.75,0.176
1,Coast Range,1997,root diseases/decay,134,12.06,0.135
1,Coast Range,1997,Swiss needle cast,88,7.92,0.089
1,Coast Range,1997,fire,80,7.2,0.081
1,Coast Range,1997,silver fir beetle,80,7.2,0.081
1,Coast Range,1997,western pine beetle,32,2.88,0.032
1,Coast Range,1997,Pacific madrone decline,28,2.52,0.028
1,Coast Range,1997,Douglas-fir engraver,14,1.26,0.014
1,Coast Range,1998,spruce aphid,90640,8157.6,58.708
1,Coast Range,1998,bears,32269,2904.21,20.901
1,Coast Range,1998,Douglas-fir beetle,7412,667.08,4.801
1,Coast Range,1998,Port-Orford-cedar root disease,7064,635.76,4.575
1,Coast Range,1998,frost,6550,589.5,4.243
1,Coast Range,1998,root diseases/decay,4084,367.56,2.645
1,Coast Range,1998,spruce beetle,3848,346.32,2.492
1,Coast Range,1998,mountain pine beetle,2770,249.3,1.794
1,Coast Range,1998,decline complex,2426,218.34,1.571
1,Coast Range,1998,balsam woolly adelgid,1173,105.57,0.76
1,Coast Range,1998,needlecast,1139,102.51,0.738
1,Coast Range,1998,Swiss needle cast,693,62.37,0.449
1,Coast Range,1998,maple decline,559,50.31,0.362
1,Coast Range,1998,white pine blister rust,538,48.42,0.348
1,Coast Range,1998,western balsam bark beetle,308,27.72,0.199
1,Coast Range,1998,fir engraver,211,18.99,0.137
1,Coast Range,1998,false hemlock looper,132,11.88,0.085
1,Coast Range,1998,mud-land slide,121,10.89,0.078
1,Coast Range,1998,wind-tornado/hurricane,80,7.2,0.052
1,Coast Range,1998,silver fir beetle,59,5.31,0.038
1,Coast Range,1998,Douglas-fir engraver,42,3.78,0.027
1,Coast Range,1998,Pacific madrone decline,37,3.33,0.024
1,Coast Range,1998,snow-ice,31,2.79,0.02
1,Coast Range,1998,flatheaded borer,24,2.16,0.016
1,Coast Range,1999,bears,29003,2610.27,37.525
1,Coast Range,1999,Douglas-fir beetle,24402,2196.18,31.572
1,Coast Range,1999,Port-Orford-cedar root disease,13617,1225.53,17.618
1,Coast Range,1999,frost,1948,175.32,2.52
1,Coast Range,1999,spruce aphid,1627,146.43,2.105
1,Coast Range,1999,spruce beetle,1568,141.12,2.029
1,Coast Range,1999,root diseases/decay,1264,113.76,1.635
1,Coast Range,1999,mud-land slide,905,81.45,1.171
1,Coast Range,1999,snow-ice,905,81.45,1.171
1,Coast Range,1999,fir engraver,781,70.29,1.01
1,Coast Range,1999,wild fire,582,52.38,0.753
1,Coast Range,1999,western balsam bark beetle,492,44.28,0.637
1,Coast Range,1999,Douglas-fir engraver,303,27.27,0.392
1,Coast Range,1999,decline complex,262,23.58,0.339
1,Coast Range,1999,mountain pine beetle,195,17.55,0.252
1,Coast Range,1999,wind-tornado/hurricane,182,16.38,0.235
1,Coast Range,1999,Pacific madrone decline,173,15.57,0.224
1,Coast Range,1999,hemlock decline,79,7.11,0.102
1,Coast Range,2000,bears,126946,11425.14,74.74
1,Coast Range,2000,Port-Orford-cedar root disease,22355,2011.95,13.162
1,Coast Range,2000,Douglas-fir beetle,14694,1322.46,8.651
1,Coast Range,2000,foliage discoloration,1406,126.54,0.828
1,Coast Range,2000,spruce beetle,1024,92.16,0.603
1,Coast Range,2000,root diseases/decay,813,73.17,0.479
1,Coast Range,2000,mud-land slide,802,72.18,0.472
1,Coast Range,2000,wind-tornado/hurricane,668,60.12,0.393
1,Coast Range,2000,balsam woolly adelgid,454,40.86,0.267
1,Coast Range,2000,mountain pine beetle,290,26.1,0.171
1,Coast Range,2000,hemlock sawfly,252,22.68,0.148
1,Coast Range,2000,western tent caterpillar,147,13.23,0.087
1,Coast Range,2000,fir engraver,145,13.05,0.085
1,Coast Range,2000,spruce aphid,48,4.32,0.028
1,Coast Range,2000,western balsam bark beetle,39,3.51,0.023
1,Coast Range,2001,bears,157652,14188.68,62.409
1,Coast Range,2001,Port-Orford-cedar root disease,27548,2479.32,10.905
1,Coast Range,2001,spruce aphid,25328,2279.52,10.026
1,Coast Range,2001,hemlock decline,11983,1078.47,4.744
1,Coast Range,2001,Douglas-fir beetle,11412,1027.08,4.518
1,Coast Range,2001,Swiss needle cast,9794,881.46,3.877
1,Coast Range,2001,western tent caterpillar,6442,579.78,2.55
1,Coast Range,2001,spruce beetle,1420,127.8,0.562
1,Coast Range,2001,root diseases/decay,1350,121.5,0.534
1,Coast Range,2001,mountain pine beetle,949,85.41,0.376
1,Coast Range,2001,frost,801,72.09,0.317
1,Coast Range,2001,balsam woolly adelgid,606,54.54,0.24
1,Coast Range,2001,mud-land slide,463,41.67,0.183
1,Coast Range,2001,fir engraver,397,35.73,0.157
1,Coast Range,2001,foliage discoloration,377,33.93,0.149
1,Coast Range,2001,needlecast,353,31.77,0.14
1,Coast Range,2001,western balsam bark beetle,203,18.27,0.08
1,Coast Range,2001,decline complex,195,17.55,0.077
1,Coast Range,2001,wind-tornado/hurricane,132,11.88,0.052
1,Coast Range,2001,mortality,113,10.17,0.045
1,Coast Range,2001,sawflies,10,0.9,0.004
1,Coast Range,2002,Swiss needle cast,392847,35356.23,51.376
1,Coast Range,2002,bears,285287,25675.83,37.309
1,Coast Range,2002,Douglas-fir beetle,25936,2334.24,3.392
1,Coast Range,2002,Port-Orford-cedar root disease,25663,2309.67,3.356
1,Coast Range,2002,western tent caterpillar,16579,1492.11,2.168
1,Coast Range,2002,hemlock decline,15155,1363.95,1.982
1,Coast Range,2002,fir engraver,7370,663.3,0.964
1,Coast Range,2002,spruce beetle,3139,282.51,0.411
1,Coast Range,2002,wind-tornado/hurricane,2921,262.89,0.382
1,Coast Range,2002,needlecast,2784,250.56,0.364
1,Coast Range,2002,spruce aphid,2398,215.82,0.314
1,Coast Range,2002,balsam woolly adelgid,2351,211.59,0.307
1,Coast Range,2002,frost,1433,128.97,0.187
1,Coast Range,2002,western pine beetle,1202,108.18,0.157
1,Coast Range,2002,decline complex,1031,92.79,0.135
1,Coast Range,2002,root diseases/decay,1010,90.9,0.132
1,Coast Range,2002,mountain pine beetle,549,49.41,0.072
1,Coast Range,2002,wild fire,364,32.76,0.048
1,Coast Range,2002,foliage discoloration,234,21.06,0.031
1,Coast Range,2002,maple decline,232,20.88,0.03
1,Coast Range,2002,flatheaded borer,78,7.02,0.01
1,Coast Range,2002,mud-land slide,47,4.23,0.006
1,Coast Range,2002,snow-ice,43,3.87,0.006
1,Coast Range,2002,western balsam bark beetle,40,3.6,0.005
1,Coast Range,2002,mortality,39,3.51,0.005
1,Coast Range,2002,silver fir beetle,8,0.72,0.001
1,Coast Range,2003,Swiss needle cast,1340728,120665.52,72.931
1,Coast Range,2003,bears,455771,41019.39,24.793
1,Coast Range,2003,Port-Orford-cedar root disease,37863,3407.67,2.06
1,Coast Range,2003,fir engraver,6738,606.42,0.367
1,Coast Range,2003,Douglas-fir beetle,6662,599.58,0.362
1,Coast Range,2003,root diseases/decay,2257,203.13,0.123
1,Coast Range,2003,spruce aphid,2103,189.27,0.114
1,Coast Range,2003,needlecast,1535,138.15,0.083
1,Coast Range,2003,wind-tornado/hurricane,1438,129.42,0.078
1,Coast Range,2003,frost,1361,122.49,0.074
1,Coast Range,2003,Douglas-fir engraver,829,74.61,0.045
1,Coast Range,2003,mountain pine beetle,718,64.62,0.039
1,Coast Range,2003,balsam woolly adelgid,686,61.74,0.037
1,Coast Range,2003,flatheaded borer,487,43.83,0.026
1,Coast Range,2003,foliage discoloration,408,36.72,0.022
1,Coast Range,2003,white pine blister rust,406,36.54,0.022
1,Coast Range,2003,western balsam bark beetle,251,22.59,0.014
1,Coast Range,2003,mud-land slide,239,21.51,0.013
1,Coast Range,2003,western tent caterpillar,206,18.54,0.011
1,Coast Range,2003,spruce beetle,109,9.81,0.006
1,Coast Range,2003,wild fire,21,1.89,0.001
1,Coast Range,2004,bears,363645,32728.05,75.818
1,Coast Range,2004,Port-Orford-cedar root disease,41215,3709.35,8.593
1,Coast Range,2004,fir engraver,27421,2467.89,5.717
1,Coast Range,2004,Swiss needle cast,26483,2383.47,5.522
1,Coast Range,2004,Douglas-fir beetle,12667,1140.03,2.641
1,Coast Range,2004,mountain pine beetle,1521,136.89,0.317
1,Coast Range,2004,western tent caterpillar,1508,135.72,0.314
1,Coast Range,2004,needlecast,1492,134.28,0.311
1,Coast Range,2004,balsam woolly adelgid,1285,115.65,0.268
1,Coast Range,2004,Douglas-fir rust,713,64.17,0.149
1,Coast Range,2004,frost,500,45.0,0.104
1,Coast Range,2004,pine engraver,450,40.5,0.094
1,Coast Range,2004,wild fire,291,26.19,0.061
1,Coast Range,2004,root diseases/decay,280,25.2,0.058
1,Coast Range,2004,western pine beetle,222,19.98,0.046
1,Coast Range,2004,white pine blister rust,212,19.08,0.044
1,Coast Range,2004,western balsam bark beetle,202,18.18,0.042
1,Coast Range,2004,sawflies,198,17.82,0.041
1,Coast Range,2004,spruce aphid,178,16.02,0.037
1,Coast Range,2004,Douglas-fir engraver,136,12.24,0.028
1,Coast Range,2004,decline complex,96,8.64,0.02
1,Coast Range,2004,flatheaded borer,62,5.58,0.013
1,Coast Range,2004,wind-tornado/hurricane,59,5.31,0.012
1,Coast Range,2004,mortality,30,2.7,0.006
1,Coast Range,2004,maple decline,17,1.53,0.004
1,Coast Range,2004,spruce beetle,17,1.53,0.004
1,Coast Range,2004,foliage discoloration,8,0.72,0.002
1,Coast Range,2005,bears,540241,48621.69,69.986
1,Coast Range,2005,fir engraver,64789,5831.01,8.393
1,Coast Range,2005,spruce aphid,44928,4043.52,5.82
1,Coast Range,2005,Port-Orford-cedar root disease,41463,3731.67,5.371
1,Coast Range,2005,hemlock decline,38285,3445.65,4.96
1,Coast Range,2005,Douglas-fir beetle,29685,2671.65,3.846
1,Coast Range,2005,balsam woolly adelgid,6907,621.63,0.895
1,Coast Range,2005,Swiss needle cast,6199,557.91,0.803
1,Coast Range,2005,root diseases/decay,5576,501.84,0.722
1,Coast Range,2005,Douglas-fir rust,1762,158.58,0.228
1,Coast Range,2005,needlecast,1474,132.66,0.191
1,Coast Range,2005,frost,1103,99.27,0.143
1,Coast Range,2005,western balsam bark beetle,894,80.46,0.116
1,Coast Range,2005,spruce beetle,483,43.47,0.063
1,Coast Range,2005,mortality,257,23.13,0.033
1,Coast Range,2005,mountain pine beetle,178,16.02,0.023
1,Coast Range,2005,pine engraver,177,15.93,0.023
1,Coast Range,2005,Douglas-fir engraver,158,14.22,0.02
1,Coast Range,2005,Lophodermium needle cast of pines,122,10.98,0.016
1,Coast Range,2005,wind-tornado/hurricane,77,6.93,0.01
1,Coast Range,2005,Pacific madrone decline,74,6.66,0.01
1,Coast Range,2005,flatheaded borer,54,4.86,0.007
1,Coast Range,2005,decline complex,24,2.16,0.003
1,Coast Range,2006,bears,707308,63657.72,76.58
1,Coast Range,2006,fir engraver,109493,9854.37,11.855
1,Coast Range,2006,Douglas-fir beetle,51431,4628.79,5.568
1,Coast Range,2006,Port-Orford-cedar root disease,47555,4279.95,5.149
1,Coast Range,2006,balsam woolly adelgid,4089,368.01,0.443
1,Coast Range,2006,flatheaded borer,3721,334.89,0.403
1,Coast Range,2006,hemlock decline,3493,314.37,0.378
1,Coast Range,2006,wind-tornado/hurricane,1531,137.79,0.166
1,Coast Range,2006,spruce beetle,1505,135.45,0.163
1,Coast Range,2006,western balsam bark beetle,1252,112.68,0.136
1,Coast Range,2006,snow-ice,1236,111.24,0.134
1,Coast Range,2006,foliage discoloration,1075,96.75,0.116
1,Coast Range,2006,Douglas-fir engraver,819,73.71,0.089
1,Coast Range,2006,Douglas-fir rust,813,73.17,0.088
1,Coast Range,2006,frost,728,65.52,0.079
1,Coast Range,2006,fire,649,58.41,0.07
1,Coast Range,2006,root diseases/decay,451,40.59,0.049
1,Coast Range,2006,mountain pine beetle,305,27.45,0.033
1,Coast Range,2006,spruce aphid,187,16.83,0.02
1,Coast Range,2006,western tent caterpillar,175,15.75,0.019
1,Coast Range,2006,needlecast,103,9.27,0.011
1,Coast Range,2006,silver fir beetle,80,7.2,0.009
1,Coast Range,2006,maple decline,72,6.48,0.008
1,Coast Range,2006,pine engraver,55,4.95,0.006
1,Coast Range,2006,Lophodermium needle cast of pines,53,4.77,0.006
1,Coast Range,2007,bears,468156,42134.04,72.159
1,Coast Range,2007,Port-Orford-cedar root disease,53988,4858.92,8.321
1,Coast Range,2007,fir engraver,50631,4556.79,7.804
1,Coast Range,2007,wind-tornado/hurricane,37177,3345.93,5.73
1,Coast Range,2007,Douglas-fir beetle,27027,2432.43,4.166
1,Coast Range,2007,balsam woolly adelgid,10617,955.53,1.636
1,Coast Range,2007,root diseases/decay,5513,496.17,0.85
1,Coast Range,2007,hemlock decline,3188,286.92,0.491
1,Coast Range,2007,western balsam bark beetle,2621,235.89,0.404
1,Coast Range,2007,frost,1850,166.5,0.285
1,Coast Range,2007,Douglas-fir rust,1486,133.74,0.229
1,Coast Range,2007,flatheaded borer,1168,105.12,0.18
1,Coast Range,2007,snow-ice,1068,96.12,0.165
1,Coast Range,2007,mountain pine beetle,1059,95.31,0.163
1,Coast Range,2007,maple decline,647,58.23,0.1
1,Coast Range,2007,Lophodermium needle cast of pines,610,54.9,0.094
1,Coast Range,2007,western tent caterpillar,512,46.08,0.079
1,Coast Range,2007,Douglas-fir engraver,441,39.69,0.068
1,Coast Range,2007,pine engraver,415,37.35,0.064
1,Coast Range,2007,needlecast,388,34.92,0.06
1,Coast Range,2007,spruce aphid,384,34.56,0.059
1,Coast Range,2007,decline complex,324,29.16,0.05
1,Coast Range,2007,fire,126,11.34,0.019
1,Coast Range,2007,mud-land slide,104,9.36,0.016
1,Coast Range,2007,spruce beetle,9,0.81,0.001
1,Coast Range,2008,bears,690621,62155.89,70.409
1,Coast Range,2008,wind-tornado/hurricane,198996,17909.64,20.288
1,Coast Range,2008,Port-Orford-cedar root disease,27446,2470.14,2.798
1,Coast Range,2008,fir engraver,23045,2074.05,2.349
1,Coast Range,2008,Douglas-fir beetle,13035,1173.15,1.329
1,Coast Range,2008,needlecast,10306,927.54,1.051
1,Coast Range,2008,hemlock decline,6408,576.72,0.653
1,Coast Range,2008,balsam woolly adelgid,5086,457.74,0.519
1,Coast Range,2008,western balsam bark beetle,3216,289.44,0.328
1,Coast Range,2008,frost,2313,208.17,0.236
1,Coast Range,2008,root diseases/decay,2258,203.22,0.23
1,Coast Range,2008,snow-ice,1322,118.98,0.135
1,Coast Range,2008,mud-land slide,1198,107.82,0.122
1,Coast Range,2008,white pine blister rust,992,89.28,0.101
1,Coast Range,2008,flatheaded borer,912,82.08,0.093
1,Coast Range,2008,spruce aphid,662,59.58,0.067
1,Coast Range,2008,Douglas-fir rust,530,47.7,0.054
1,Coast Range,2008,Douglas-fir engraver,299,26.91,0.03
1,Coast Range,2008,mountain pine beetle,157,14.13,0.016
1,Coast Range,2008,maple decline,135,12.15,0.014
1,Coast Range,2008,Lophodermium needle cast of pines,67,6.03,0.007
1,Coast Range,2008,fire,45,4.05,0.005
1,Coast Range,2008,pine engraver,40,3.6,0.004
1,Coast Range,2009,bears,1231058,110795.22,91.127
1,Coast Range,2009,Douglas-fir beetle,53020,4771.8,3.925
1,Coast Range,2009,Port-Orford-cedar root disease,21750,1957.5,1.61
1,Coast Range,2009,fir engraver,13500,1215.0,0.999
1,Coast Range,2009,foliage discoloration,12065,1085.85,0.893
1,Coast Range,2009,wind-tornado/hurricane,10086,907.74,0.747
1,Coast Range,2009,balsam woolly adelgid,7549,679.41,0.559
1,Coast Range,2009,mortality,4045,364.05,0.299
1,Coast Range,2009,hemlock decline,3688,331.92,0.273
1,Coast Range,2009,white pine blister rust,1878,169.02,0.139
1,Coast Range,2009,flooding-high water,1202,108.18,0.089
1,Coast Range,2009,spruce aphid,632,56.88,0.047
1,Coast Range,2009,needlecast,553,49.77,0.041
1,Coast Range,2009,flatheaded borer,538,48.42,0.04
1,Coast Range,2009,Douglas-fir rust,384,34.56,0.028
1,Coast Range,2009,fire,295,26.55,0.022
1,Coast Range,2009,root diseases/decay,260,23.4,0.019
1,Coast Range,2009,Swiss needle cast,168,15.12,0.012
1,Coast Range,2009,mountain pine beetle,137,12.33,0.01
1,Coast Range,2009,spruce beetle,53,4.77,0.004
1,Coast Range,2009,winter injury,32,2.88,0.002
1,Coast Range,2009,Douglas-fir engraver,30,2.7,0.002
1,Coast Range,2009,maple decline,26,2.34,0.002
1,Coast Range,2009,mud-land slide,23,2.07,0.002
1,Coast Range,2010,bears,382772,34449.48,72.166
1,Coast Range,2010,Douglas-fir beetle,61520,5536.8,11.599
1,Coast Range,2010,fir engraver,37417,3367.53,7.054
1,Coast Range,2010,hemlock decline,32084,2887.56,6.049
1,Coast Range,2010,Port-Orford-cedar root disease,19262,1733.58,3.632
1,Coast Range,2010,balsam woolly adelgid,4847,436.23,0.914
1,Coast Range,2010,decline complex,3710,333.9,0.699
1,Coast Range,2010,wind-tornado/hurricane,3132,281.88,0.59
1,Coast Range,2010,root diseases/decay,2382,214.38,0.449
1,Coast Range,2010,flooding-high water,1673,150.57,0.315
1,Coast Range,2010,needlecast,1310,117.9,0.247
1,Coast Range,2010,fire,1092,98.28,0.206
1,Coast Range,2010,mountain pine beetle,1079,97.11,0.203
1,Coast Range,2010,western balsam bark beetle,1036,93.24,0.195
1,Coast Range,2010,flatheaded borer,938,84.42,0.177
1,Coast Range,2010,hardwood leaf rusts,742,66.78,0.14
1,Coast Range,2010,Lophodermium needle cast of pines,426,38.34,0.08
1,Coast Range,2010,winter injury,120,10.8,0.023
1,Coast Range,2010,pine engraver,85,7.65,0.016
1,Coast Range,2010,Douglas-fir engraver,80,7.2,0.015
1,Coast Range,2010,mud-land slide,80,7.2,0.015
1,Coast Range,2010,maple decline,78,7.02,0.015
1,Coast Range,2010,spruce beetle,17,1.53,0.003
1,Coast Range,2011,bears,443949,39955.41,81.173
1,Coast Range,2011,Douglas-fir beetle,31915,2872.35,5.835
1,Coast Range,2011,Port-Orford-cedar root disease,28895,2600.55,5.283
1,Coast Range,2011,fir engraver,23012,2071.08,4.208
1,Coast Range,2011,hemlock decline,17029,1532.61,3.114
1,Coast Range,2011,balsam woolly adelgid,4386,394.74,0.802
1,Coast Range,2011,needlecast,2961,266.49,0.541
1,Coast Range,2011,flooding-high water,2705,243.45,0.495
1,Coast Range,2011,root diseases/decay,1584,142.56,0.29
1,Coast Range,2011,wind-tornado/hurricane,835,75.15,0.153
1,Coast Range,2011,flatheaded borer,822,73.98,0.15
1,Coast Range,2011,hardwood leaf rusts,776,69.84,0.142
1,Coast Range,2011,fire,727,65.43,0.133
1,Coast Range,2011,western balsam bark beetle,350,31.5,0.064
1,Coast Range,2011,Lophodermium needle cast of pines,289,26.01,0.053
1,Coast Range,2011,decline complex,250,22.5,0.046
1,Coast Range,2011,pine engraver,216,19.44,0.039
1,Coast Range,2011,mud-land slide,170,15.3,0.031
1,Coast Range,2011,Douglas-fir engraver,97,8.73,0.018
1,Coast Range,2011,mountain pine beetle,46,4.14,0.008
1,Coast Range,2011,maple decline,23,2.07,0.004
1,Coast Range,2012,bears,442678,39841.02,80.534
1,Coast Range,2012,hemlock decline,30329,2729.61,5.518
1,Coast Range,2012,Douglas-fir beetle,23011,2070.99,4.186
1,Coast Range,2012,needlecast,16500,1485.0,3.002
1,Coast Range,2012,fir engraver,15699,1412.91,2.856
1,Coast Range,2012,Port-Orford-cedar root disease,15677,1410.93,2.852
1,Coast Range,2012,balsam woolly adelgid,4006,360.54,0.729
1,Coast Range,2012,winter injury,3593,323.37,0.654
1,Coast Range,2012,flooding-high water,2280,205.2,0.415
1,Coast Range,2012,western balsam bark beetle,1938,174.42,0.353
1,Coast Range,2012,hardwood leaf rusts,1380,124.2,0.251
1,Coast Range,2012,wind-tornado/hurricane,1016,91.44,0.185
1,Coast Range,2012,western tent caterpillar,850,76.5,0.155
1,Coast Range,2012,mud-land slide,770,69.3,0.14
1,Coast Range,2012,foliage discoloration,718,64.62,0.131
1,Coast Range,2012,fire,559,50.31,0.102
1,Coast Range,2012,pine needle sheathminer,396,35.64,0.072
1,Coast Range,2012,flatheaded borer,378,34.02,0.069
1,Coast Range,2012,root diseases/decay,182,16.38,0.033
1,Coast Range,2012,Pacific madrone decline,126,11.34,0.023
1,Coast Range,2012,Lophodermium needle cast of pines,116,10.44,0.021
1,Coast Range,2012,mountain pine beetle,105,9.45,0.019
1,Coast Range,2012,sawflies,88,7.92,0.016
1,Coast Range,2012,maple decline,47,4.23,0.009
1,Coast Range,2012,Douglas-fir engraver,36,3.24,0.007
1,Coast Range,2012,decline complex,9,0.81,0.002
1,Coast Range,2012,spruce beetle,9,0.81,0.002
1,Coast Range,2013,bears,425061,38255.49,78.077
1,Coast Range,2013,Port-Orford-cedar root disease,26853,2416.77,4.932
1,Coast Range,2013,western blackheaded budworm,17996,1619.64,3.306
1,Coast Range,2013,Swiss needle cast,15556,1400.04,2.857
1,Coast Range,2013,Douglas-fir beetle,11846,1066.14,2.176
1,Coast Range,2013,needlecast,11014,991.26,2.023
1,Coast Range,2013,hemlock decline,9834,885.06,1.806
1,Coast Range,2013,decline complex,8128,731.52,1.493
1,Coast Range,2013,western tent caterpillar,4068,366.12,0.747
1,Coast Range,2013,balsam woolly adelgid,3649,328.41,0.67
1,Coast Range,2013,sawflies,3272,294.48,0.601
1,Coast Range,2013,fir engraver,2089,188.01,0.384
1,Coast Range,2013,hardwood leaf rusts,2026,182.34,0.372
1,Coast Range,2013,pine engraver,1120,100.8,0.206
1,Coast Range,2013,maple decline,1081,97.29,0.199
1,Coast Range,2013,flooding-high water,785,70.65,0.144
1,Coast Range,2013,root diseases/decay,454,40.86,0.083
1,Coast Range,2013,flatheaded borer,420,37.8,0.077
1,Coast Range,2013,mountain pine beetle,380,34.2,0.07
1,Coast Range,2013,Lophodermium needle cast of pines,134,12.06,0.025
1,Coast Range,2013,pine needle sheathminer,123,11.07,0.023
1,Coast Range,2013,Douglas-fir engraver,120,10.8,0.022
1,Coast Range,2013,foliage discoloration,69,6.21,0.013
1,Coast Range,2013,Cytospora canker of fir,64,5.76,0.012
1,Coast Range,2013,mud-land slide,49,4.41,0.009
1,Coast Range,2013,wind-tornado/hurricane,42,3.78,0.008
1,Coast Range,2013,fire,20,1.8,0.004
1,Coast Range,2013,Pacific madrone decline,18,1.62,0.003
1,Coast Range,2013,western balsam bark beetle,12,1.08,0.002
1,Coast Range,2014,bears,503571,45321.39,70.572
1,Coast Range,2014,western tent caterpillar,56178,5056.02,7.873
1,Coast Range,2014,western blackheaded budworm,47645,4288.05,6.677
1,Coast Range,2014,hemlock decline,31560,2840.4,4.423
1,Coast Range,2014,Port-Orford-cedar root disease,18096,1628.64,2.536
1,Coast Range,2014,fir engraver,17390,1565.1,2.437
1,Coast Range,2014,Douglas-fir beetle,13222,1189.98,1.853
1,Coast Range,2014,Swiss needle cast,11432,1028.88,1.602
1,Coast Range,2014,decline complex,9862,887.58,1.382
1,Coast Range,2014,needlecast,4772,429.48,0.669
1,Coast Range,2014,root diseases/decay,3999,359.91,0.56
1,Coast Range,2014,balsam woolly adelgid,3128,281.52,0.438
1,Coast Range,2014,western balsam bark beetle,2482,223.38,0.348
1,Coast Range,2014,sawflies,1666,149.94,0.233
1,Coast Range,2014,hardwood leaf rusts,1312,118.08,0.184
1,Coast Range,2014,flooding-high water,961,86.49,0.135
1,Coast Range,2014,flatheaded borer,681,61.29,0.095
1,Coast Range,2014,wind-tornado/hurricane,314,28.26,0.044
1,Coast Range,2014,maple decline,257,23.13,0.036
1,Coast Range,2014,mortality,167,15.03,0.023
1,Coast Range,2014,mountain pine beetle,121,10.89,0.017
1,Coast Range,2014,mud-land slide,120,10.8,0.017
1,Coast Range,2014,Douglas-fir engraver,92,8.28,0.013
1,Coast Range,2014,Lophodermium needle cast of pines,92,8.28,0.013
1,Coast Range,2014,fire,46,4.14,0.006
1,Coast Range,2014,pine engraver,9,0.81,0.001
1,Coast Range,2014,western pine beetle,9,0.81,0.001
1,Coast Range,2015,bears,363437,32709.33,80.264
1,Coast Range,2015,Port-Orford-cedar root disease,22013,1981.17,4.862
1,Coast Range,2015,unknown,16759,1508.31,3.701
1,Coast Range,2015,Douglas-fir beetle,14764,1328.76,3.261
1,Coast Range,2015,needlecast,12407,1116.63,2.74
1,Coast Range,2015,western tent caterpillar,5957,536.13,1.316
1,Coast Range,2015,balsam woolly adelgid,5281,475.29,1.166
1,Coast Range,2015,winter injury,3398,305.82,0.75
1,Coast Range,2015,fir engraver,1947,175.23,0.43
1,Coast Range,2015,unknown root disease or decay,1899,170.91,0.419
1,Coast Range,2015,flooding-high water,1573,141.57,0.347
1,Coast Range,2015,flatheaded borer,1460,131.4,0.322
1,Coast Range,2015,Douglas-fir engraver,1090,98.1,0.241
1,Coast Range,2015,leaf rusts of hardwoods,704,63.36,0.155
1,Coast Range,2015,wild fire,521,46.89,0.115
1,Coast Range,2015,Lophodermium needle cast of pines,302,27.18,0.067
1,Coast Range,2015,western balsam bark beetle,279,25.11,0.062
1,Coast Range,2015,pine engraver,152,13.68,0.034
1,Coast Range,2015,mountain pine beetle,136,12.24,0.03
1,Coast Range,2015,spruce aphid,104,9.36,0.023
1,Coast Range,2015,western pine beetle,52,4.68,0.011
1,Coast Range,2015,wind-tornado/hurricane,18,1.62,0.004
1,Coast Range,2015,silver fir beetle,9,0.81,0.002
1,Coast Range,2015,mud-land slide,8,0.72,0.002
1,Coast Range,2016,bears,259612,23365.08,77.901
1,Coast Range,2016,unknown,21712,1954.08,6.515
1,Coast Range,2016,Douglas-fir beetle,14322,1288.98,4.298
1,Coast Range,2016,Port-Orford-cedar root disease,13244,1191.96,3.974
1,Coast Range,2016,needlecast,8374,753.66,2.513
1,Coast Range,2016,Swiss needle cast,3983,358.47,1.195
1,Coast Range,2016,balsam woolly adelgid,3362,302.58,1.009
1,Coast Range,2016,drought,2824,254.16,0.847
1,Coast Range,2016,Douglas-fir engraver,2432,218.88,0.73
1,Coast Range,2016,flatheaded borer,2389,215.01,0.717
1,Coast Range,2016,fir engraver,1315,118.35,0.395
1,Coast Range,2016,frost,1001,90.09,0.3
1,Coast Range,2016,western tent caterpillar,637,57.33,0.191
1,Coast Range,2016,pine engraver,367,33.03,0.11
1,Coast Range,2016,leaf rusts of hardwoods,198,17.82,0.059
1,Coast Range,2016,wind-tornado/hurricane,167,15.03,0.05
1,Coast Range,2016,mountain pine beetle,115,10.35,0.035
1,Coast Range,2016,fire,98,8.82,0.029
1,Coast Range,2016,western pine beetle,82,7.38,0.025
1,Coast Range,2016,western balsam bark beetle,60,5.4,0.018
1,Coast Range,2016,mud-land slide,12,1.08,0.004
1,Coast Range,2016,white pine blister rust,10,0.9,0.003
1,Coast Range,2016,Lophodermium needle cast of pines,9,0.81,0.003
1,Coast Range,2017,bears,213708,19233.72,73.892
