subregion,subregion_name,year,native_class,pixel_count,area_ha
11,Blue Mountains,2022,unknown defoliator,1984,178.56
11,Blue Mountains,2022,western balsam bark beetle,4359,392.31
11,Blue Mountains,2022,western pine beetle,684503,61605.27
11,Blue Mountains,2023,Diplodia canker,4470,402.3
11,Blue Mountains,2023,Douglas-fir beetle,430902,38781.18
11,Blue Mountains,2023,Douglas-fir engraver,6282,565.38
11,Blue Mountains,2023,balsam woolly adelgid,140245,12622.05
11,Blue Mountains,2023,drought,1543,138.87
11,Blue Mountains,2023,fir engraver,2513387,226204.83
11,Blue Mountains,2023,ips engraver beetles,19614,1765.26
11,Blue Mountains,2023,larch casebearer,1270,114.3
11,Blue Mountains,2023,larch needle cast,967,87.03
11,Blue Mountains,2023,mountain pine beetle,458703,41283.27
11,Blue Mountains,2023,ponderosa pine sawfly,464,41.76
11,Blue Mountains,2023,unknown,13327,1199.43
11,Blue Mountains,2023,unknown defoliator,69,6.21
11,Blue Mountains,2023,western balsam bark beetle,2537,228.33
11,Blue Mountains,2023,western pine beetle,1488717,133984.53
11,Blue Mountains,2023,winter injury,1227,110.43
11,Blue Mountains,2024,Douglas-fir beetle,113353,10201.77
11,Blue Mountains,2024,Douglas-fir engraver,166,14.94
11,Blue Mountains,2024,balsam woolly adelgid,102713,9244.17
11,Blue Mountains,2024,drought,67,6.03
11,Blue Mountains,2024,fir engraver,248516,22366.44
11,Blue Mountains,2024,fire,1219,109.71
11,Blue Mountains,2024,ips engraver beetles,11150,1003.5
11,Blue Mountains,2024,larch casebearer,10768,969.12
11,Blue Mountains,2024,mountain pine beetle,332475,29922.75
11,Blue Mountains,2024,unknown,581,52.29
11,Blue Mountains,2024,unknown defoliator,2043,183.87
11,Blue Mountains,2024,western balsam bark beetle,1045,94.05
11,Blue Mountains,2024,western pine beetle,523112,47080.08
11,Blue Mountains,2025,Douglas-fir beetle,30215,2719.35
11,Blue Mountains,2025,Lophodermium needle cast of pines,610,54.9
11,Blue Mountains,2025,balsam woolly adelgid,21856,1967.04
11,Blue Mountains,2025,fir engraver,250286,22525.74
11,Blue Mountains,2025,fire,2251,202.59
11,Blue Mountains,2025,ips engraver beetles,6431,578.79
11,Blue Mountains,2025,larch casebearer,38938,3504.42
11,Blue Mountains,2025,larch needle cast,289,26.01
11,Blue Mountains,2025,mountain pine beetle,301694,27152.46
11,Blue Mountains,2025,unknown,103,9.27
11,Blue Mountains,2025,unknown defoliator,998,89.82
11,Blue Mountains,2025,western balsam bark beetle,2195,197.55
11,Blue Mountains,2025,western pine beetle,156887,14119.83
15,Northern Rockies,1997,Douglas-fir beetle,8274,744.66
15,Northern Rockies,1997,Douglas-fir engraver,336,30.24
15,Northern Rockies,1997,Lophodermella needle cast of pines,510,45.9
15,Northern Rockies,1997,balsam woolly adelgid,319,28.71
15,Northern Rockies,1997,bears,4192,377.28
15,Northern Rockies,1997,dieback,58,5.22
15,Northern Rockies,1997,fir engraver,8814,793.26
15,Northern Rockies,1997,fire,693,62.37
15,Northern Rockies,1997,flooding-high water,895,80.55
15,Northern Rockies,1997,larch needle cast,1576606,141894.54
15,Northern Rockies,1997,mountain pine beetle,45252,4072.68
15,Northern Rockies,1997,mud-land slide,34,3.06
15,Northern Rockies,1997,needlecast,1886,169.74
15,Northern Rockies,1997,pine engraver,56,5.04
15,Northern Rockies,1997,satin moth,788,70.92
15,Northern Rockies,1997,silver fir beetle,535,48.15
15,Northern Rockies,1997,spruce beetle,23,2.07
15,Northern Rockies,1997,western balsam bark beetle,7823,704.07
15,Northern Rockies,1997,western pine beetle,9126,821.34
15,Northern Rockies,1997,western spruce budworm,29751,2677.59
15,Northern Rockies,1997,white pine blister rust,103,9.27
15,Northern Rockies,1997,wind-tornado/hurricane,15461,1391.49
15,Northern Rockies,1997,winter injury,227,20.43
15,Northern Rockies,1998,Douglas-fir beetle,18085,1627.65
15,Northern Rockies,1998,Douglas-fir engraver,224,20.16
15,Northern Rockies,1998,bears,1596,143.64
15,Northern Rockies,1998,decline complex,7214,649.26
15,Northern Rockies,1998,fir engraver,6391,575.19
15,Northern Rockies,1998,frost,1490,134.1
15,Northern Rockies,1998,larch bud moth,9584,862.56
15,Northern Rockies,1998,mountain pine beetle,21080,1897.2
15,Northern Rockies,1998,needlecast,11714,1054.26
15,Northern Rockies,1998,pine engraver,45,4.05
15,Northern Rockies,1998,satin moth,727,65.43
15,Northern Rockies,1998,spruce beetle,156,14.04
15,Northern Rockies,1998,western balsam bark beetle,2242,201.78
15,Northern Rockies,1998,western pine beetle,43979,3958.11
15,Northern Rockies,1998,wild fire,95,8.55
15,Northern Rockies,1999,Douglas-fir beetle,97669,8790.21
15,Northern Rockies,1999,Douglas-fir engraver,33,2.97
15,Northern Rockies,1999,Douglas-fir rust,282,25.38
15,Northern Rockies,1999,Douglas-fir tussock moth,490,44.1
15,Northern Rockies,1999,Gelechiid moths/needleminers,1393,125.37
15,Northern Rockies,1999,bears,4018,361.62
15,Northern Rockies,1999,fir engraver,13747,1237.23
15,Northern Rockies,1999,frost,682,61.38
15,Northern Rockies,1999,larch casebearer,2393,215.37
15,Northern Rockies,1999,mountain pine beetle,15188,1366.92
15,Northern Rockies,1999,mud-land slide,218,19.62
15,Northern Rockies,1999,needlecast,13821,1243.89
15,Northern Rockies,1999,pine engraver,6666,599.94
15,Northern Rockies,1999,root diseases/decay,119,10.71
15,Northern Rockies,1999,satin moth,2575,231.75
15,Northern Rockies,1999,snow-ice,96,8.64
15,Northern Rockies,1999,western balsam bark beetle,1955,175.95
15,Northern Rockies,1999,western pine beetle,16231,1460.79
15,Northern Rockies,1999,white pine blister rust,1226,110.34
15,Northern Rockies,1999,wild fire,1714,154.26
15,Northern Rockies,1999,wind-tornado/hurricane,136,12.24
15,Northern Rockies,2000,Douglas-fir beetle,203000,18270.0
15,Northern Rockies,2000,Douglas-fir engraver,47,4.23
15,Northern Rockies,2000,Douglas-fir rust,349,31.41
15,Northern Rockies,2000,Gelechiid moths/needleminers,2320,208.8
15,Northern Rockies,2000,balsam woolly adelgid,243,21.87
15,Northern Rockies,2000,bears,1961,176.49
15,Northern Rockies,2000,decline complex,50,4.5
15,Northern Rockies,2000,fir engraver,3177,285.93
15,Northern Rockies,2000,foliage discoloration,824,74.16
15,Northern Rockies,2000,frost,51,4.59
15,Northern Rockies,2000,green larch looper,115,10.35
15,Northern Rockies,2000,larch casebearer,5607,504.63
15,Northern Rockies,2000,mountain pine beetle,7453,670.77
15,Northern Rockies,2000,needlecast,890,80.1
15,Northern Rockies,2000,root diseases/decay,79,7.11
15,Northern Rockies,2000,satin moth,199,17.91
15,Northern Rockies,2000,spruce beetle,462,41.58
15,Northern Rockies,2000,western balsam bark beetle,3099,278.91
15,Northern Rockies,2000,western pine beetle,7333,659.97
15,Northern Rockies,2000,western spruce budworm,423,38.07
15,Northern Rockies,2000,western tent caterpillar,26,2.34
15,Northern Rockies,2000,white pine blister rust,57,5.13
15,Northern Rockies,2001,Douglas-fir beetle,299605,26964.45
15,Northern Rockies,2001,Douglas-fir engraver,325,29.25
15,Northern Rockies,2001,Douglas-fir tussock moth,1078,97.02
15,Northern Rockies,2001,balsam woolly adelgid,613,55.17
15,Northern Rockies,2001,bears,1467,132.03
15,Northern Rockies,2001,decline complex,132,11.88
15,Northern Rockies,2001,fir engraver,3974,357.66
15,Northern Rockies,2001,foliage discoloration,1778,160.02
15,Northern Rockies,2001,frost,26,2.34
15,Northern Rockies,2001,green larch looper,962,86.58
15,Northern Rockies,2001,mountain pine beetle,27107,2439.63
15,Northern Rockies,2001,needlecast,9664,869.76
15,Northern Rockies,2001,pine engraver,1246,112.14
15,Northern Rockies,2001,pine needle scale,3109,279.81
15,Northern Rockies,2001,ponderosa pine sawfly,635,57.15
15,Northern Rockies,2001,root diseases/decay,234,21.06
15,Northern Rockies,2001,satin moth,470,42.3
15,Northern Rockies,2001,sawflies,187,16.83
15,Northern Rockies,2001,spruce aphid,216,19.44
15,Northern Rockies,2001,spruce beetle,23555,2119.95
15,Northern Rockies,2001,western balsam bark beetle,20060,1805.4
15,Northern Rockies,2001,western pine beetle,15206,1368.54
15,Northern Rockies,2001,white pine blister rust,112,10.08
15,Northern Rockies,2001,wild fire,1051,94.59
15,Northern Rockies,2002,Douglas-fir beetle,159109,14319.81
15,Northern Rockies,2002,Douglas-fir tussock moth,112,10.08
15,Northern Rockies,2002,Gelechiid moths/needleminers,70,6.3
15,Northern Rockies,2002,balsam woolly adelgid,3278,295.02
15,Northern Rockies,2002,bears,2609,234.81
15,Northern Rockies,2002,fir engraver,97640,8787.6
15,Northern Rockies,2002,foliage discoloration,40,3.6
15,Northern Rockies,2002,mountain pine beetle,10942,984.78
15,Northern Rockies,2002,needlecast,327,29.43
15,Northern Rockies,2002,pine engraver,1060,95.4
15,Northern Rockies,2002,root diseases/decay,60,5.4
15,Northern Rockies,2002,satin moth,259,23.31
15,Northern Rockies,2002,spruce beetle,964,86.76
15,Northern Rockies,2002,western balsam bark beetle,30718,2764.62
15,Northern Rockies,2002,western oak looper,51,4.59
15,Northern Rockies,2002,western pine beetle,15737,1416.33
15,Northern Rockies,2002,western spruce budworm,1106,99.54
15,Northern Rockies,2002,white pine blister rust,23,2.07
15,Northern Rockies,2002,wild fire,106,9.54
15,Northern Rockies,2002,wind-tornado/hurricane,157,14.13
15,Northern Rockies,2003,Douglas-fir beetle,201223,18110.07
15,Northern Rockies,2003,Douglas-fir engraver,5494,494.46
15,Northern Rockies,2003,bears,6400,576.0
15,Northern Rockies,2003,decline complex,111,9.99
15,Northern Rockies,2003,fir engraver,755206,67968.54
15,Northern Rockies,2003,larch casebearer,50767,4569.03
15,Northern Rockies,2003,mountain pine beetle,73421,6607.89
15,Northern Rockies,2003,needlecast,345,31.05
15,Northern Rockies,2003,pine engraver,15446,1390.14
15,Northern Rockies,2003,satin moth,1535,138.15
15,Northern Rockies,2003,spruce beetle,15270,1374.3
15,Northern Rockies,2003,western balsam bark beetle,60972,5487.48
15,Northern Rockies,2003,western pine beetle,435701,39213.09
15,Northern Rockies,2003,western tent caterpillar,79,7.11
15,Northern Rockies,2003,white pine blister rust,52,4.68
15,Northern Rockies,2003,wild fire,27522,2476.98
15,Northern Rockies,2003,wind-tornado/hurricane,149,13.41
15,Northern Rockies,2003,winter injury,142,12.78
15,Northern Rockies,2004,Douglas-fir beetle,135407,12186.63
15,Northern Rockies,2004,Douglas-fir engraver,5302,477.18
15,Northern Rockies,2004,Lophodermella needle cast of pines,158,14.22
15,Northern Rockies,2004,bears,4318,388.62
15,Northern Rockies,2004,decline complex,1502,135.18
15,Northern Rockies,2004,fir engraver,736144,66252.96
15,Northern Rockies,2004,foliage discoloration,2686,241.74
15,Northern Rockies,2004,frost,437,39.33
15,Northern Rockies,2004,larch casebearer,6851,616.59
15,Northern Rockies,2004,mountain pine beetle,260287,23425.83
15,Northern Rockies,2004,needlecast,247,22.23
15,Northern Rockies,2004,pine engraver,42093,3788.37
15,Northern Rockies,2004,root diseases/decay,834,75.06
15,Northern Rockies,2004,satin moth,1044,93.96
15,Northern Rockies,2004,spruce beetle,9471,852.39
15,Northern Rockies,2004,western balsam bark beetle,74424,6698.16
15,Northern Rockies,2004,western pine beetle,384581,34612.29
15,Northern Rockies,2004,western spruce budworm,563,50.67
15,Northern Rockies,2004,western tent caterpillar,103,9.27
15,Northern Rockies,2004,wild fire,847,76.23
15,Northern Rockies,2004,wind-tornado/hurricane,258,23.22
15,Northern Rockies,2005,Douglas-fir beetle,116611,10494.99
15,Northern Rockies,2005,Douglas-fir engraver,79,7.11
15,Northern Rockies,2005,balsam woolly adelgid,6210,558.9
15,Northern Rockies,2005,bears,6144,552.96
15,Northern Rockies,2005,decline complex,764,68.76
15,Northern Rockies,2005,fir engraver,642730,57845.7
15,Northern Rockies,2005,foliage discoloration,29,2.61
15,Northern Rockies,2005,maple decline,9,0.81
15,Northern Rockies,2005,mountain pine beetle,761845,68566.05
15,Northern Rockies,2005,needlecast,2803,252.27
15,Northern Rockies,2005,pine engraver,18138,1632.42
15,Northern Rockies,2005,satin moth,292,26.28
15,Northern Rockies,2005,spruce beetle,2501,225.09
15,Northern Rockies,2005,western balsam bark beetle,46154,4153.86
15,Northern Rockies,2005,western pine beetle,113507,10215.63
15,Northern Rockies,2005,western spruce budworm,25112,2260.08
15,Northern Rockies,2005,wild fire,1882,169.38
15,Northern Rockies,2006,Douglas-fir beetle,32370,2913.3
15,Northern Rockies,2006,Douglas-fir engraver,37,3.33
15,Northern Rockies,2006,bears,3669,330.21
15,Northern Rockies,2006,black pineleaf scale,7038,633.42
15,Northern Rockies,2006,decline complex,8,0.72
15,Northern Rockies,2006,fir engraver,88244,7941.96
15,Northern Rockies,2006,fire,6619,595.71
15,Northern Rockies,2006,foliage discoloration,1038,93.42
15,Northern Rockies,2006,frost,271,24.39
15,Northern Rockies,2006,mortality,42,3.78
15,Northern Rockies,2006,mountain pine beetle,168199,15137.91
15,Northern Rockies,2006,needlecast,63427,5708.43
15,Northern Rockies,2006,pine engraver,780,70.2
15,Northern Rockies,2006,satin moth,288,25.92
15,Northern Rockies,2006,spruce beetle,4011,360.99
15,Northern Rockies,2006,western balsam bark beetle,27168,2445.12
15,Northern Rockies,2006,western pine beetle,36568,3291.12
15,Northern Rockies,2006,western spruce budworm,5839,525.51
15,Northern Rockies,2007,Douglas-fir beetle,58359,5252.31
15,Northern Rockies,2007,balsam woolly adelgid,2844,255.96
15,Northern Rockies,2007,bears,50788,4570.92
15,Northern Rockies,2007,decline complex,220,19.8
15,Northern Rockies,2007,fir engraver,315396,28385.64
15,Northern Rockies,2007,fire,13510,1215.9
15,Northern Rockies,2007,foliage discoloration,743,66.87
15,Northern Rockies,2007,frost,1326,119.34
15,Northern Rockies,2007,mountain pine beetle,108142,9732.78
15,Northern Rockies,2007,needlecast,4707,423.63
15,Northern Rockies,2007,pine engraver,608,54.72
15,Northern Rockies,2007,root diseases/decay,292,26.28
15,Northern Rockies,2007,satin moth,55,4.95
15,Northern Rockies,2007,spruce beetle,2959,266.31
15,Northern Rockies,2007,western balsam bark beetle,91119,8200.71
15,Northern Rockies,2007,western pine beetle,23749,2137.41
15,Northern Rockies,2007,western spruce budworm,2692,242.28
15,Northern Rockies,2007,white pine blister rust,129,11.61
15,Northern Rockies,2007,wind-tornado/hurricane,83,7.47
15,Northern Rockies,2008,Douglas-fir beetle,23451,2110.59
15,Northern Rockies,2008,Douglas-fir engraver,9,0.81
15,Northern Rockies,2008,Douglas-fir tussock moth,322,28.98
15,Northern Rockies,2008,balsam woolly adelgid,189,17.01
15,Northern Rockies,2008,bears,13534,1218.06
15,Northern Rockies,2008,fir engraver,167534,15078.06
15,Northern Rockies,2008,fire,15637,1407.33
15,Northern Rockies,2008,frost,377,33.93
15,Northern Rockies,2008,larch casebearer,988,88.92
15,Northern Rockies,2008,mountain pine beetle,79277,7134.93
15,Northern Rockies,2008,needlecast,107771,9699.39
15,Northern Rockies,2008,pine engraver,893,80.37
15,Northern Rockies,2008,root diseases/decay,30,2.7
15,Northern Rockies,2008,silver fir beetle,10,0.9
15,Northern Rockies,2008,spruce beetle,75,6.75
15,Northern Rockies,2008,western balsam bark beetle,41670,3750.3
15,Northern Rockies,2008,western pine beetle,27387,2464.83
15,Northern Rockies,2008,western spruce budworm,51412,4627.08
15,Northern Rockies,2008,wind-tornado/hurricane,274,24.66
15,Northern Rockies,2009,Douglas-fir beetle,37624,3386.16
15,Northern Rockies,2009,Douglas-fir engraver,16,1.44
15,Northern Rockies,2009,Douglas-fir tussock moth,6806,612.54
15,Northern Rockies,2009,balsam woolly adelgid,20570,1851.3
15,Northern Rockies,2009,bears,14156,1274.04
15,Northern Rockies,2009,black pineleaf scale,179,16.11
15,Northern Rockies,2009,decline complex,547,49.23
15,Northern Rockies,2009,fir engraver,151789,13661.01
15,Northern Rockies,2009,fire,6656,599.04
15,Northern Rockies,2009,foliage discoloration,1282,115.38
15,Northern Rockies,2009,larch casebearer,966,86.94
15,Northern Rockies,2009,larch needle cast,928,83.52
15,Northern Rockies,2009,mountain pine beetle,136189,12257.01
15,Northern Rockies,2009,pine engraver,303,27.27
15,Northern Rockies,2009,root diseases/decay,905,81.45
15,Northern Rockies,2009,satin moth,965,86.85
15,Northern Rockies,2009,spruce beetle,18,1.62
15,Northern Rockies,2009,western balsam bark beetle,23663,2129.67
15,Northern Rockies,2009,western pine beetle,3783,340.47
15,Northern Rockies,2009,western spruce budworm,159093,14318.37
15,Northern Rockies,2009,western tent caterpillar,1050,94.5
15,Northern Rockies,2009,wind-tornado/hurricane,83,7.47
15,Northern Rockies,2009,winter injury,1999,179.91
15,Northern Rockies,2010,Douglas-fir beetle,7168,645.12
15,Northern Rockies,2010,Douglas-fir tussock moth,2704,243.36
15,Northern Rockies,2010,Lophodermium needle cast of pines,171,15.39
15,Northern Rockies,2010,balsam woolly adelgid,2031,182.79
15,Northern Rockies,2010,bears,11510,1035.9
15,Northern Rockies,2010,decline complex,1209,108.81
15,Northern Rockies,2010,fir engraver,83726,7535.34
15,Northern Rockies,2010,fire,16866,1517.94
15,Northern Rockies,2010,flooding-high water,277,24.93
15,Northern Rockies,2010,mountain pine beetle,306379,27574.11
15,Northern Rockies,2010,needlecast,25059,2255.31
15,Northern Rockies,2010,pine engraver,552,49.68
15,Northern Rockies,2010,pine needle scale,252,22.68
15,Northern Rockies,2010,root diseases/decay,6211,558.99
15,Northern Rockies,2010,satin moth,1174,105.66
15,Northern Rockies,2010,sawflies,599,53.91
15,Northern Rockies,2010,spruce beetle,53,4.77
15,Northern Rockies,2010,western balsam bark beetle,21309,1917.81
15,Northern Rockies,2010,western pine beetle,6285,565.65
15,Northern Rockies,2010,western spruce budworm,169633,15266.97
15,Northern Rockies,2010,western tent caterpillar,969,87.21
15,Northern Rockies,2010,wind-tornado/hurricane,83,7.47
15,Northern Rockies,2010,winter injury,36,3.24
15,Northern Rockies,2011,Douglas-fir beetle,2266,203.94
15,Northern Rockies,2011,Douglas-fir tussock moth,5257,473.13
15,Northern Rockies,2011,balsam woolly adelgid,4866,437.94
15,Northern Rockies,2011,bears,6488,583.92
15,Northern Rockies,2011,black pineleaf scale,9,0.81
15,Northern Rockies,2011,decline complex,308,27.72
15,Northern Rockies,2011,fir engraver,14192,1277.28
15,Northern Rockies,2011,fire,3357,302.13
15,Northern Rockies,2011,flooding-high water,370,33.3
15,Northern Rockies,2011,larch casebearer,49883,4489.47
15,Northern Rockies,2011,larch needle cast,1104,99.36
15,Northern Rockies,2011,mountain pine beetle,113725,10235.25
15,Northern Rockies,2011,pine engraver,161,14.49
15,Northern Rockies,2011,root diseases/decay,660,59.4
15,Northern Rockies,2011,satin moth,264,23.76
15,Northern Rockies,2011,western balsam bark beetle,5256,473.04
15,Northern Rockies,2011,western pine beetle,2920,262.8
15,Northern Rockies,2011,western spruce budworm,885898,79730.82
15,Northern Rockies,2011,winter injury,119,10.71
15,Northern Rockies,2012,Douglas-fir beetle,876,78.84
15,Northern Rockies,2012,Douglas-fir tussock moth,131,11.79
15,Northern Rockies,2012,Lophodermium needle cast of pines,2280,205.2
15,Northern Rockies,2012,balsam woolly adelgid,8702,783.18
15,Northern Rockies,2012,bears,17921,1612.89
15,Northern Rockies,2012,black pineleaf scale,18,1.62
15,Northern Rockies,2012,decline complex,2462,221.58
15,Northern Rockies,2012,fir engraver,23934,2154.06
15,Northern Rockies,2012,fire,2598,233.82
15,Northern Rockies,2012,flooding-high water,437,39.33
15,Northern Rockies,2012,foliage discoloration,9,0.81
15,Northern Rockies,2012,larch casebearer,5349,481.41
15,Northern Rockies,2012,larch needle cast,104443,9399.87
15,Northern Rockies,2012,mountain pine beetle,145187,13066.83
15,Northern Rockies,2012,needlecast,1161,104.49
15,Northern Rockies,2012,pine engraver,98,8.82
15,Northern Rockies,2012,root diseases/decay,47,4.23
15,Northern Rockies,2012,satin moth,675,60.75
15,Northern Rockies,2012,sawflies,88,7.92
15,Northern Rockies,2012,western balsam bark beetle,11110,999.9
15,Northern Rockies,2012,western pine beetle,1431,128.79
15,Northern Rockies,2012,western spruce budworm,967783,87100.47
15,Northern Rockies,2012,western tent caterpillar,2149,193.41
15,Northern Rockies,2012,wind-tornado/hurricane,1126,101.34
15,Northern Rockies,2012,winter injury,14,1.26
15,Northern Rockies,2013,Douglas-fir beetle,7123,641.07
15,Northern Rockies,2013,Douglas-fir engraver,18,1.62
15,Northern Rockies,2013,Douglas-fir tussock moth,135,12.15
15,Northern Rockies,2013,Gelechiid moths/needleminers,59,5.31
15,Northern Rockies,2013,Lophodermium needle cast of pines,97,8.73
15,Northern Rockies,2013,balsam woolly adelgid,8877,798.93
15,Northern Rockies,2013,bears,23588,2122.92
15,Northern Rockies,2013,decline complex,4859,437.31
15,Northern Rockies,2013,fir engraver,17039,1533.51
15,Northern Rockies,2013,fire,3173,285.57
15,Northern Rockies,2013,flooding-high water,254,22.86
15,Northern Rockies,2013,larch casebearer,2297,206.73
15,Northern Rockies,2013,larch needle cast,13573,1221.57
15,Northern Rockies,2013,mountain pine beetle,175332,15779.88
15,Northern Rockies,2013,no data,265,23.85
15,Northern Rockies,2013,pine engraver,397,35.73
15,Northern Rockies,2013,root diseases/decay,26,2.34
15,Northern Rockies,2013,satin moth,842,75.78
15,Northern Rockies,2013,spruce beetle,3216,289.44
15,Northern Rockies,2013,western balsam bark beetle,4524,407.16
15,Northern Rockies,2013,western pine beetle,7203,648.27
15,Northern Rockies,2013,western spruce budworm,331362,29822.58
15,Northern Rockies,2013,white pine blister rust,8,0.72
15,Northern Rockies,2014,Douglas-fir beetle,3400,306.0
15,Northern Rockies,2014,balsam woolly adelgid,3924,353.16
15,Northern Rockies,2014,bears,8188,736.92
15,Northern Rockies,2014,decline complex,3244,291.96
15,Northern Rockies,2014,fir engraver,10633,956.97
15,Northern Rockies,2014,fire,6758,608.22
15,Northern Rockies,2014,flooding-high water,158,14.22
15,Northern Rockies,2014,larch needle cast,1904,171.36
15,Northern Rockies,2014,mountain pine beetle,304519,27406.71
15,Northern Rockies,2014,needlecast,145,13.05
15,Northern Rockies,2014,pine engraver,200,18.0
15,Northern Rockies,2014,spruce beetle,431,38.79
15,Northern Rockies,2014,western balsam bark beetle,2451,220.59
15,Northern Rockies,2014,western pine beetle,5059,455.31
15,Northern Rockies,2014,western spruce budworm,267835,24105.15
15,Northern Rockies,2014,western tent caterpillar,89,8.01
15,Northern Rockies,2015,Douglas-fir beetle,11992,1079.28
15,Northern Rockies,2015,Lophodermium needle cast of pines,2037,183.33
15,Northern Rockies,2015,balsam woolly adelgid,3546,319.14
15,Northern Rockies,2015,bears,2583,232.47
15,Northern Rockies,2015,fir engraver,9611,864.99
15,Northern Rockies,2015,flooding-high water,12,1.08
15,Northern Rockies,2015,larch needle cast,450,40.5
15,Northern Rockies,2015,mountain pine beetle,171356,15422.04
15,Northern Rockies,2015,pine engraver,2273,204.57
15,Northern Rockies,2015,unknown,637,57.33
15,Northern Rockies,2015,western balsam bark beetle,7831,704.79
15,Northern Rockies,2015,western pine beetle,16511,1485.99
15,Northern Rockies,2015,western spruce budworm,122874,11058.66
15,Northern Rockies,2015,wild fire,3879,349.11
15,Northern Rockies,2016,Douglas-fir beetle,49806,4482.54
15,Northern Rockies,2016,Douglas-fir engraver,3493,314.37
15,Northern Rockies,2016,Lophodermium needle cast of pines,4747,427.23
15,Northern Rockies,2016,balsam woolly adelgid,10127,911.43
15,Northern Rockies,2016,bears,2829,254.61
15,Northern Rockies,2016,drought,2924,263.16
15,Northern Rockies,2016,fir engraver,48027,4322.43
15,Northern Rockies,2016,fire,8866,797.94
15,Northern Rockies,2016,frost,40,3.6
15,Northern Rockies,2016,larch needle cast,1050,94.5
15,Northern Rockies,2016,mountain pine beetle,332335,29910.15
15,Northern Rockies,2016,needlecast,2609,234.81
15,Northern Rockies,2016,pine engraver,2910,261.9
15,Northern Rockies,2016,ponderosa pine sawfly,3655,328.95
15,Northern Rockies,2016,satin moth,328,29.52
15,Northern Rockies,2016,sawflies,1388,124.92
15,Northern Rockies,2016,spruce beetle,431,38.79
15,Northern Rockies,2016,unknown,3325,299.25
15,Northern Rockies,2016,western balsam bark beetle,9694,872.46
15,Northern Rockies,2016,western pine beetle,38881,3499.29
15,Northern Rockies,2016,western spruce budworm,134660,12119.4
15,Northern Rockies,2016,wind-tornado/hurricane,459,41.31
15,Northern Rockies,2017,Douglas-fir beetle,82772,7449.48
15,Northern Rockies,2017,Douglas-fir engraver,1064,95.76
15,Northern Rockies,2017,Douglas-fir tussock moth,238,21.42
15,Northern Rockies,2017,Lophodermium needle cast of pines,1298,116.82
15,Northern Rockies,2017,balsam woolly adelgid,6883,619.47
15,Northern Rockies,2017,bears,6170,555.3
15,Northern Rockies,2017,drought,1064,95.76
15,Northern Rockies,2017,fir engraver,59355,5341.95
15,Northern Rockies,2017,fire,184247,16582.23
15,Northern Rockies,2017,ips engraver beetles,6302,567.18
15,Northern Rockies,2017,larch casebearer,76393,6875.37
15,Northern Rockies,2017,mountain pine beetle,439054,39514.86
15,Northern Rockies,2017,needlecast,6729,605.61
15,Northern Rockies,2017,satin moth,2762,248.58
15,Northern Rockies,2017,unknown,1021,91.89
15,Northern Rockies,2017,western balsam bark beetle,20400,1836.0
15,Northern Rockies,2017,western pine beetle,71382,6424.38
15,Northern Rockies,2017,western spruce budworm,148008,13320.72
15,Northern Rockies,2018,Douglas-fir beetle,42438,3819.42
15,Northern Rockies,2018,Douglas-fir engraver,10962,986.58
15,Northern Rockies,2018,Lophodermium needle cast of pines,726,65.34
15,Northern Rockies,2018,bears,7124,641.16
15,Northern Rockies,2018,birch leafminer,1502,135.18
15,Northern Rockies,2018,drought,1075,96.75
15,Northern Rockies,2018,fir engraver,80486,7243.74
15,Northern Rockies,2018,fire,70326,6329.34
15,Northern Rockies,2018,ips engraver beetles,2489,224.01
15,Northern Rockies,2018,larch casebearer,4080,367.2
15,Northern Rockies,2018,larch needle cast,18759,1688.31
15,Northern Rockies,2018,mountain pine beetle,270124,24311.16
15,Northern Rockies,2018,satin moth,416,37.44
15,Northern Rockies,2018,unknown,206,18.54
15,Northern Rockies,2018,unknown defoliator,883,79.47
15,Northern Rockies,2018,western balsam bark beetle,12022,1081.98
15,Northern Rockies,2018,western pine beetle,41223,3710.07
15,Northern Rockies,2018,western spruce budworm,22892,2060.28
15,Northern Rockies,2019,Diplodia canker,75,6.75
15,Northern Rockies,2019,Douglas-fir beetle,123439,11109.51
15,Northern Rockies,2019,Douglas-fir engraver,85723,7715.07
15,Northern Rockies,2019,Douglas-fir tussock moth,2640,237.6
15,Northern Rockies,2019,Lophodermium needle cast of pines,564,50.76
15,Northern Rockies,2019,balsam woolly adelgid,11897,1070.73
15,Northern Rockies,2019,bears,2042,183.78
15,Northern Rockies,2019,fir engraver,252758,22748.22
15,Northern Rockies,2019,fire,2169,195.21
15,Northern Rockies,2019,flooding-high water,55,4.95
15,Northern Rockies,2019,ips engraver beetles,2630,236.7
15,Northern Rockies,2019,larch casebearer,309,27.81
15,Northern Rockies,2019,larch needle cast,2525,227.25
15,Northern Rockies,2019,mountain pine beetle,58641,5277.69
15,Northern Rockies,2019,needlecast,2590,233.1
15,Northern Rockies,2019,satin moth,21,1.89
15,Northern Rockies,2019,unknown,90288,8125.92
15,Northern Rockies,2019,unknown defoliator,1582,142.38
15,Northern Rockies,2019,western balsam bark beetle,20088,1807.92
15,Northern Rockies,2019,western pine beetle,47343,4260.87
15,Northern Rockies,2019,western spruce budworm,3261,293.49
15,Northern Rockies,2020,Douglas-fir beetle,171706,15453.54
15,Northern Rockies,2020,Douglas-fir engraver,17893,1610.37
15,Northern Rockies,2020,Lophodermium needle cast of pines,24234,2181.06
