subregion,subregion_name,year,native_class,pixel_count,area_ha
190103,Northern Southeast Alaska,2012,Defoliation,3461,311.49
190103,Northern Southeast Alaska,2012,Main stem Broken or Uprooted,8158,734.22
190103,Northern Southeast Alaska,2012,Mortality,511,45.99
190103,Northern Southeast Alaska,2012,Topkill,34,3.06
190103,Northern Southeast Alaska,2013,Crown Dieback,1437,129.33
190103,Northern Southeast Alaska,2013,Defoliation,38468,3462.12
190103,Northern Southeast Alaska,2013,Mortality,32244,2901.96
190103,Northern Southeast Alaska,2013,Topkill,21276,1914.84
190103,Northern Southeast Alaska,2014,Crown Dieback,10268,924.12
190103,Northern Southeast Alaska,2014,Crown Discoloration,18657,1679.13
190103,Northern Southeast Alaska,2014,Defoliation,28912,2602.08
190103,Northern Southeast Alaska,2014,Main stem Broken or Uprooted,785,70.65
190103,Northern Southeast Alaska,2014,Mortality,13739,1236.51
190103,Northern Southeast Alaska,2014,Topkill,224,20.16
190103,Northern Southeast Alaska,2015,Crown Dieback,12544,1128.96
190103,Northern Southeast Alaska,2015,Defoliation,4261,383.49
190103,Northern Southeast Alaska,2015,Main stem Broken or Uprooted,173,15.57
190103,Northern Southeast Alaska,2015,Mortality,10339,930.51
190103,Northern Southeast Alaska,2016,Crown Discoloration,20135,1812.15
190103,Northern Southeast Alaska,2016,Defoliation 50-75% of leaves defoliated,6694,602.46
190103,Northern Southeast Alaska,2016,Defoliation < 50% of leaves defoliated,26,2.34
190103,Northern Southeast Alaska,2016,Defoliation > 75% of leaves defoliated,6014,541.26
190103,Northern Southeast Alaska,2016,Mortality,2113,190.17
190103,Northern Southeast Alaska,2017,Crown Dieback,9,0.81
190103,Northern Southeast Alaska,2017,Crown Discoloration,1198,107.82
190103,Northern Southeast Alaska,2017,Defoliation 50-75% of leaves defoliated,2965,266.85
190103,Northern Southeast Alaska,2017,Defoliation < 50% of leaves defoliated,268,24.12
190103,Northern Southeast Alaska,2017,Defoliation > 75% of leaves defoliated,1140,102.6
190103,Northern Southeast Alaska,2017,Mortality,10405,936.45
190103,Northern Southeast Alaska,2018,Branch flagging,25,2.25
190103,Northern Southeast Alaska,2018,Crown Dieback,95,8.55
190103,Northern Southeast Alaska,2018,Crown Discoloration,14205,1278.45
190103,Northern Southeast Alaska,2018,Defoliation 50-75% of leaves defoliated,7486,673.74
190103,Northern Southeast Alaska,2018,Defoliation < 50% of leaves defoliated,63,5.67
190103,Northern Southeast Alaska,2018,Defoliation > 75% of leaves defoliated,10222,919.98
190103,Northern Southeast Alaska,2018,Mortality,18770,1689.3
190103,Northern Southeast Alaska,2019,Crown Dieback,95,8.55
190103,Northern Southeast Alaska,2019,Crown Discoloration,844,75.96
190103,Northern Southeast Alaska,2019,Defoliation 50-75% of leaves defoliated,49453,4450.77
190103,Northern Southeast Alaska,2019,Defoliation > 75% of leaves defoliated,95671,8610.39
190103,Northern Southeast Alaska,2019,Mortality,8618,775.62
190103,Northern Southeast Alaska,2020,Crown Discoloration,160,14.4
190103,Northern Southeast Alaska,2020,Defoliation 50-75% of leaves defoliated,38176,3435.84
190103,Northern Southeast Alaska,2020,Defoliation > 75% of leaves defoliated,51573,4641.57
190103,Northern Southeast Alaska,2020,Mortality,9315,838.35
190103,Northern Southeast Alaska,2020,Mortality - Previously Undocumented,8264,743.76
190103,Northern Southeast Alaska,2021,Branch flagging,42,3.78
190103,Northern Southeast Alaska,2021,Crown Discoloration,1927,173.43
190103,Northern Southeast Alaska,2021,Defoliation 50-75% of leaves defoliated,149694,13472.46
190103,Northern Southeast Alaska,2021,Defoliation > 75% of leaves defoliated,42354,3811.86
190103,Northern Southeast Alaska,2021,Mortality,2293,206.37
190103,Northern Southeast Alaska,2021,Mortality - Previously Undocumented,193,17.37
190103,Northern Southeast Alaska,2021,Topkill,27867,2508.03
190103,Northern Southeast Alaska,2022,Branch flagging,209,18.81
190103,Northern Southeast Alaska,2022,Crown Dieback,151,13.59
190103,Northern Southeast Alaska,2022,Crown Discoloration,1092,98.28
190103,Northern Southeast Alaska,2022,Defoliation 50-75% of leaves defoliated,314485,28303.65
190103,Northern Southeast Alaska,2022,Defoliation < 50% of leaves defoliated,15403,1386.27
190103,Northern Southeast Alaska,2022,Defoliation > 75% of leaves defoliated,80929,7283.61
190103,Northern Southeast Alaska,2022,Mortality,181,16.29
190103,Northern Southeast Alaska,2022,Mortality - Previously Undocumented,8643,777.87
190103,Northern Southeast Alaska,2023,Crown Dieback,998,89.82
190103,Northern Southeast Alaska,2023,Crown Discoloration,272,24.48
190103,Northern Southeast Alaska,2023,Defoliation 50-75% of leaves defoliated,7423,668.07
190103,Northern Southeast Alaska,2023,Defoliation < 50% of leaves defoliated,206008,18540.72
190103,Northern Southeast Alaska,2023,Defoliation > 75% of leaves defoliated,4762,428.58
190103,Northern Southeast Alaska,2023,Mortality,3361,302.49
190103,Northern Southeast Alaska,2023,Mortality - Previously Undocumented,22180,1996.2
190103,Northern Southeast Alaska,2024,Branch flagging,54,4.86
190103,Northern Southeast Alaska,2024,Crown Discoloration,1227,110.43
190103,Northern Southeast Alaska,2024,Defoliation 50-75% of leaves defoliated,126,11.34
190103,Northern Southeast Alaska,2024,Mortality,1098,98.82
190103,Northern Southeast Alaska,2024,Mortality - Previously Undocumented,1758,158.22
190103,Northern Southeast Alaska,2025,Branch flagging,39,3.51
190103,Northern Southeast Alaska,2025,Crown Dieback,339,30.51
190103,Northern Southeast Alaska,2025,Crown Discoloration,208,18.72
190103,Northern Southeast Alaska,2025,Defoliation 50-75% of leaves defoliated,14228,1280.52
190103,Northern Southeast Alaska,2025,Defoliation < 50% of leaves defoliated,668,60.12
190103,Northern Southeast Alaska,2025,Defoliation > 75% of leaves defoliated,357,32.13
190103,Northern Southeast Alaska,2025,Mortality,6238,561.42
190103,Northern Southeast Alaska,2025,Mortality - Previously Undocumented,12812,1153.08
190103,Northern Southeast Alaska,2025,Topkill,226,20.34
