subregion,subregion_name,year,native_class,pixel_count,area_ha,spatial_prevalence_pct
11,Blue Mountains,2024,Crown Dieback,455,40.95,0.038
11,Blue Mountains,2024,Topkill,166,14.94,0.014
11,Blue Mountains,2025,Mortality,719858,64787.22,93.907
11,Blue Mountains,2025,Defoliation > 75% of leaves defoliated,28421,2557.89,3.708
11,Blue Mountains,2025,Defoliation 50-75% of leaves defoliated,15240,1371.6,1.988
11,Blue Mountains,2025,Unknown Damage,2251,202.59,0.294
11,Blue Mountains,2025,Defoliation < 50% of leaves defoliated,1485,133.65,0.194
15,Northern Rockies,1997,Defoliation,1609031,144812.79,94.151
15,Northern Rockies,1997,Mortality,84889,7640.01,4.967
15,Northern Rockies,1997,Main stem Broken or Uprooted,15495,1394.55,0.907
15,Northern Rockies,1997,No Data,693,62.37,0.041
15,Northern Rockies,1997,Crown Discoloration,546,49.14,0.032
15,Northern Rockies,1997,Branch flagging,103,9.27,0.006
15,Northern Rockies,1997,Crown Dieback,58,5.22,0.003
15,Northern Rockies,1998,Mortality,91306,8217.54,75.544
15,Northern Rockies,1998,Defoliation,22025,1982.25,18.223
15,Northern Rockies,1998,Crown Dieback,7214,649.26,5.969
15,Northern Rockies,1998,Topkill,224,20.16,0.185
15,Northern Rockies,1998,No damage,95,8.55,0.079
15,Northern Rockies,1999,Mortality,151401,13626.09,86.516
15,Northern Rockies,1999,Defoliation,20672,1860.48,11.813
15,Northern Rockies,1999,No damage,1932,173.88,1.104
15,Northern Rockies,1999,Branch flagging,1226,110.34,0.701
15,Northern Rockies,1999,Crown Discoloration,378,34.02,0.216
15,Northern Rockies,1999,Main stem Broken or Uprooted,136,12.24,0.078
15,Northern Rockies,1999,Topkill,33,2.97,0.019
15,Northern Rockies,2000,Mortality,223267,20094.03,95.366
15,Northern Rockies,2000,Defoliation,9580,862.2,4.092
15,Northern Rockies,2000,Crown Discoloration,1173,105.57,0.501
15,Northern Rockies,2000,Branch flagging,300,27.0,0.128
15,Northern Rockies,2000,Crown Dieback,50,4.5,0.021
15,Northern Rockies,2000,Topkill,47,4.23,0.02
15,Northern Rockies,2001,Mortality,363677,32730.93,94.994
15,Northern Rockies,2001,Defoliation,16321,1468.89,4.263
15,Northern Rockies,2001,Crown Discoloration,1778,160.02,0.464
15,Northern Rockies,2001,Other Damage,1051,94.59,0.275
15,Northern Rockies,2001,Branch flagging,725,65.25,0.189
15,Northern Rockies,2001,Topkill,325,29.25,0.085
15,Northern Rockies,2001,Crown Dieback,132,11.88,0.034
15,Northern Rockies,2002,Mortality,282077,25386.93,99.07
15,Northern Rockies,2002,Branch flagging,3301,297.09,1.159
15,Northern Rockies,2002,Defoliation,1965,176.85,0.69
15,Northern Rockies,2002,Main stem Broken or Uprooted,157,14.13,0.055
15,Northern Rockies,2002,Other Damage,106,9.54,0.037
15,Northern Rockies,2003,Mortality,1247127,112241.43,93.882
15,Northern Rockies,2003,Defoliation,52726,4745.34,3.969
15,Northern Rockies,2003,Other Damage,27522,2476.98,2.072
15,Northern Rockies,2003,Topkill,5494,494.46,0.414
15,Northern Rockies,2003,Main stem Broken or Uprooted,149,13.41,0.011
15,Northern Rockies,2003,Crown Discoloration,142,12.78,0.011
15,Northern Rockies,2003,Crown Dieback,111,9.99,0.008
15,Northern Rockies,2003,Branch flagging,52,4.68,0.004
15,Northern Rockies,2004,Mortality,1281200,115308.0,98.923
15,Northern Rockies,2004,Defoliation,11652,1048.68,0.9
15,Northern Rockies,2004,Topkill,5302,477.18,0.409
15,Northern Rockies,2004,Crown Dieback,1502,135.18,0.116
15,Northern Rockies,2004,Other Damage,847,76.23,0.065
15,Northern Rockies,2004,Main stem Broken or Uprooted,258,23.22,0.02
15,Northern Rockies,2005,Mortality,1340786,120670.74,97.551
15,Northern Rockies,2005,Defoliation,28236,2541.24,2.054
15,Northern Rockies,2005,Branch flagging,6210,558.9,0.452
15,Northern Rockies,2005,Other Damage,1882,169.38,0.137
15,Northern Rockies,2005,Crown Dieback,764,68.76,0.056
15,Northern Rockies,2005,Topkill,79,7.11,0.006
15,Northern Rockies,2005,Crown Discoloration,9,0.81,0.001
15,Northern Rockies,2006,Mortality,328952,29605.68,80.585
15,Northern Rockies,2006,Defoliation,77630,6986.7,19.017
15,Northern Rockies,2006,Other Damage,6619,595.71,1.621
15,Northern Rockies,2006,Topkill,37,3.33,0.009
15,Northern Rockies,2006,Crown Dieback,8,0.72,0.002
15,Northern Rockies,2007,Mortality,575037,51753.33,96.474
15,Northern Rockies,2007,Other Damage,13510,1215.9,2.267
15,Northern Rockies,2007,Defoliation,8197,737.73,1.375
15,Northern Rockies,2007,Branch flagging,2973,267.57,0.499
15,Northern Rockies,2007,Crown Dieback,220,19.8,0.037
15,Northern Rockies,2007,Main stem Broken or Uprooted,83,7.47,0.014
15,Northern Rockies,2008,Mortality,309925,27893.25,64.533
15,Northern Rockies,2008,Defoliation,160493,14444.37,33.418
15,Northern Rockies,2008,Other Damage,15637,1407.33,3.256
15,Northern Rockies,2008,Main stem Broken or Uprooted,274,24.66,0.057
15,Northern Rockies,2008,Branch flagging,189,17.01,0.039
15,Northern Rockies,2008,Topkill,9,0.81,0.002
15,Northern Rockies,2009,Mortality,352996,31769.64,64.763
15,Northern Rockies,2009,Defoliation,169620,15265.8,31.119
15,Northern Rockies,2009,Branch flagging,19326,1739.34,3.546
15,Northern Rockies,2009,Other Damage,6656,599.04,1.221
15,Northern Rockies,2009,Crown Discoloration,1999,179.91,0.367
15,Northern Rockies,2009,Crown Dieback,547,49.23,0.1
15,Northern Rockies,2009,Main stem Broken or Uprooted,83,7.47,0.015
15,Northern Rockies,2009,Topkill,16,1.44,0.003
15,Northern Rockies,2010,Mortality,428900,38601.0,69.375
15,Northern Rockies,2010,Defoliation,199476,17952.84,32.266
15,Northern Rockies,2010,Other Damage,16653,1498.77,2.694
15,Northern Rockies,2010,Branch flagging,2031,182.79,0.329
15,Northern Rockies,2010,Crown Dieback,1209,108.81,0.196
15,Northern Rockies,2010,Main stem Broken or Uprooted,83,7.47,0.013
15,Northern Rockies,2010,Crown Discoloration,36,3.24,0.006
15,Northern Rockies,2011,Defoliation,942415,84817.35,87.993
15,Northern Rockies,2011,Mortality,147129,13241.61,13.737
15,Northern Rockies,2011,Branch flagging,4858,437.22,0.454
15,Northern Rockies,2011,Other Damage,3357,302.13,0.313
15,Northern Rockies,2011,Crown Dieback,308,27.72,0.029
15,Northern Rockies,2011,Crown Discoloration,119,10.71,0.011
15,Northern Rockies,2012,Defoliation,1082191,97397.19,84.58
15,Northern Rockies,2012,Mortality,200058,18005.22,15.636
15,Northern Rockies,2012,Branch flagging,8694,782.46,0.679
15,Northern Rockies,2012,Other Damage,2598,233.82,0.203
15,Northern Rockies,2012,Crown Dieback,2462,221.58,0.192
15,Northern Rockies,2012,Main stem Broken or Uprooted,1126,101.34,0.088
15,Northern Rockies,2012,Crown Discoloration,23,2.07,0.002
15,Northern Rockies,2013,Defoliation,348365,31352.85,59.081
15,Northern Rockies,2013,Mortality,237644,21387.96,40.303
15,Northern Rockies,2013,Branch flagging,8885,799.65,1.507
15,Northern Rockies,2013,Crown Dieback,4859,437.31,0.824
15,Northern Rockies,2013,Other Damage,3173,285.57,0.538
15,Northern Rockies,2013,No damage,265,23.85,0.045
15,Northern Rockies,2013,Topkill,18,1.62,0.003
15,Northern Rockies,2014,Mortality,333527,30017.43,56.1
15,Northern Rockies,2014,Defoliation,269973,24297.57,45.41
15,Northern Rockies,2014,Other Damage,6758,608.22,1.137
15,Northern Rockies,2014,Branch flagging,3924,353.16,0.66
15,Northern Rockies,2014,Crown Dieback,3244,291.96,0.546
15,Northern Rockies,2015,Mortality,219534,19758.06,62.576
15,Northern Rockies,2015,Defoliation,125361,11282.49,35.733
15,Northern Rockies,2015,Other Damage,3879,349.11,1.106
15,Northern Rockies,2015,Branch flagging,3546,319.14,1.011
15,Northern Rockies,2015,Crown Dieback,637,57.33,0.182
15,Northern Rockies,2016,Mortality,459101,41319.09,74.404
15,Northern Rockies,2016,Defoliation,149897,13490.73,24.293
15,Northern Rockies,2016,Other Damage,11790,1061.1,1.911
15,Northern Rockies,2016,Branch flagging,9662,869.58,1.566
15,Northern Rockies,2016,Topkill,3493,314.37,0.566
15,Northern Rockies,2016,Crown Dieback,1865,167.85,0.302
15,Northern Rockies,2016,Main stem Broken or Uprooted,459,41.31,0.074
15,Northern Rockies,2017,Mortality,620056,55805.04,73.229
15,Northern Rockies,2017,Defoliation,232892,20960.28,27.505
15,Northern Rockies,2017,Other Damage,185311,16677.99,21.885
15,Northern Rockies,2017,Branch flagging,6883,619.47,0.813
15,Northern Rockies,2017,Topkill,1064,95.76,0.126
15,Northern Rockies,2017,Crown Dieback,1021,91.89,0.121
15,Northern Rockies,2018,Mortality,448652,40378.68,88.441
15,Northern Rockies,2018,Unknown Damage,70326,6329.34,13.863
15,Northern Rockies,2018,Defoliation > 75% of leaves defoliated,38258,3443.22,7.542
15,Northern Rockies,2018,Topkill,10962,986.58,2.161
15,Northern Rockies,2018,Defoliation 50-75% of leaves defoliated,9495,854.55,1.872
15,Northern Rockies,2018,Defoliation < 50% of leaves defoliated,1505,135.45,0.297
15,Northern Rockies,2018,Crown Dieback,42,3.78,0.008
15,Northern Rockies,2019,Mortality,511801,46062.09,73.209
15,Northern Rockies,2019,Topkill,85723,7715.07,12.262
15,Northern Rockies,2019,Crown Dieback,85362,7682.58,12.21
15,Northern Rockies,2019,Defoliation > 75% of leaves defoliated,10541,948.69,1.508
15,Northern Rockies,2019,Defoliation 50-75% of leaves defoliated,6787,610.83,0.971
15,Northern Rockies,2019,Defoliation < 50% of leaves defoliated,2849,256.41,0.408
15,Northern Rockies,2019,Unknown Damage,2169,195.21,0.31
15,Northern Rockies,2019,Branch flagging,75,6.75,0.011
15,Northern Rockies,2020,Mortality,904242,81381.78,87.618
15,Northern Rockies,2020,Crown Dieback,181375,16323.75,17.575
15,Northern Rockies,2020,Defoliation 50-75% of leaves defoliated,52626,4736.34,5.099
15,Northern Rockies,2020,Topkill,17893,1610.37,1.734
15,Northern Rockies,2020,Defoliation < 50% of leaves defoliated,15945,1435.05,1.545
15,Northern Rockies,2020,Defoliation > 75% of leaves defoliated,14807,1332.63,1.435
15,Northern Rockies,2020,Unknown Damage,9550,859.5,0.925
15,Northern Rockies,2021,Mortality,409401,36846.09,92.215
15,Northern Rockies,2021,Defoliation 50-75% of leaves defoliated,28817,2593.53,6.491
15,Northern Rockies,2021,Defoliation < 50% of leaves defoliated,6924,623.16,1.56
15,Northern Rockies,2021,Topkill,2973,267.57,0.67
15,Northern Rockies,2021,Crown Dieback,2528,227.52,0.569
15,Northern Rockies,2021,Unknown Damage,1413,127.17,0.318
15,Northern Rockies,2021,Defoliation > 75% of leaves defoliated,883,79.47,0.199
15,Northern Rockies,2022,Mortality,470350,42331.5,81.993
15,Northern Rockies,2022,Defoliation 50-75% of leaves defoliated,54069,4866.21,9.425
15,Northern Rockies,2022,Defoliation > 75% of leaves defoliated,30358,2732.22,5.292
15,Northern Rockies,2022,Defoliation < 50% of leaves defoliated,21212,1909.08,3.698
15,Northern Rockies,2022,Crown Dieback,5162,464.58,0.9
15,Northern Rockies,2022,Topkill,3559,320.31,0.62
15,Northern Rockies,2022,Unknown Damage,385,34.65,0.067
15,Northern Rockies,2023,Mortality,287540,25878.6,72.293
15,Northern Rockies,2023,Topkill,69685,6271.65,17.52
15,Northern Rockies,2023,Crown Discoloration,45889,4130.01,11.537
15,Northern Rockies,2023,Defoliation 50-75% of leaves defoliated,6113,550.17,1.537
15,Northern Rockies,2023,Unknown Damage,5034,453.06,1.266
15,Northern Rockies,2023,Defoliation > 75% of leaves defoliated,4726,425.34,1.188
15,Northern Rockies,2023,Defoliation < 50% of leaves defoliated,2697,242.73,0.678
15,Northern Rockies,2023,Crown Dieback,142,12.78,0.036
15,Northern Rockies,2024,Mortality,154856,13937.04,52.275
15,Northern Rockies,2024,Defoliation > 75% of leaves defoliated,79307,7137.63,26.772
15,Northern Rockies,2024,Defoliation 50-75% of leaves defoliated,42725,3845.25,14.423
15,Northern Rockies,2024,Topkill,18117,1630.53,6.116
15,Northern Rockies,2024,Unknown Damage,1531,137.79,0.517
15,Northern Rockies,2024,Crown Dieback,1355,121.95,0.457
15,Northern Rockies,2024,Defoliation < 50% of leaves defoliated,545,49.05,0.184
15,Northern Rockies,2025,Mortality,53141,4782.69,62.105
15,Northern Rockies,2025,Defoliation > 75% of leaves defoliated,11811,1062.99,13.803
15,Northern Rockies,2025,Defoliation 50-75% of leaves defoliated,10583,952.47,12.368
15,Northern Rockies,2025,Topkill,9330,839.7,10.904
15,Northern Rockies,2025,Unknown Damage,486,43.74,0.568
15,Northern Rockies,2025,Defoliation < 50% of leaves defoliated,350,31.5,0.409
15,Northern Rockies,2025,Crown Dieback,38,3.42,0.044
77,North Cascades,1997,Mortality,363315,32698.35,90.209
77,North Cascades,1997,Defoliation,34227,3080.43,8.498
77,North Cascades,1997,Crown Discoloration,21281,1915.29,5.284
77,North Cascades,1997,Branch flagging,5944,534.96,1.476
77,North Cascades,1997,Main stem Broken or Uprooted,2634,237.06,0.654
77,North Cascades,1997,Crown Dieback,1811,162.99,0.45
77,North Cascades,1997,No Data,419,37.71,0.104
77,North Cascades,1998,Mortality,189089,17018.01,75.333
77,North Cascades,1998,Defoliation,44743,4026.87,17.826
77,North Cascades,1998,Crown Dieback,13548,1219.32,5.398
77,North Cascades,1998,Branch flagging,2420,217.8,0.964
77,North Cascades,1998,Topkill,1241,111.69,0.494
77,North Cascades,1998,No damage,585,52.65,0.233
77,North Cascades,1999,Mortality,314080,28267.2,97.52
77,North Cascades,1999,Branch flagging,4047,364.23,1.257
77,North Cascades,1999,No damage,2773,249.57,0.861
77,North Cascades,1999,Crown Discoloration,2064,185.76,0.641
77,North Cascades,1999,Defoliation,1278,115.02,0.397
77,North Cascades,1999,Topkill,299,26.91,0.093
77,North Cascades,1999,Main stem Broken or Uprooted,116,10.44,0.036
77,North Cascades,2000,Mortality,323195,29087.55,88.162
77,North Cascades,2000,Defoliation,17910,1611.9,4.886
77,North Cascades,2000,Crown Discoloration,12810,1152.9,3.494
77,North Cascades,2000,Branch flagging,12693,1142.37,3.462
77,North Cascades,2000,Crown Dieback,414,37.26,0.113
77,North Cascades,2000,Topkill,18,1.62,0.005
77,North Cascades,2001,Mortality,634260,57083.4,79.697
77,North Cascades,2001,Defoliation,98112,8830.08,12.328
77,North Cascades,2001,Branch flagging,78897,7100.73,9.914
77,North Cascades,2001,Crown Dieback,23261,2093.49,2.923
77,North Cascades,2001,Crown Discoloration,4270,384.3,0.537
77,North Cascades,2001,Topkill,1935,174.15,0.243
77,North Cascades,2001,Main stem Broken or Uprooted,77,6.93,0.01
77,North Cascades,2002,Mortality,771737,69456.33,75.468
77,North Cascades,2002,Defoliation,178220,16039.8,17.428
77,North Cascades,2002,Branch flagging,119054,10714.86,11.642
77,North Cascades,2002,Crown Dieback,24834,2235.06,2.429
77,North Cascades,2002,Main stem Broken or Uprooted,1529,137.61,0.15
77,North Cascades,2002,Topkill,428,38.52,0.042
77,North Cascades,2002,Other Damage,177,15.93,0.017
77,North Cascades,2003,Mortality,1013804,91242.36,85.614
77,North Cascades,2003,Defoliation,97493,8774.37,8.233
77,North Cascades,2003,Branch flagging,43450,3910.5,3.669
77,North Cascades,2003,Crown Dieback,35175,3165.75,2.97
77,North Cascades,2003,Topkill,8482,763.38,0.716
77,North Cascades,2003,Other Damage,7275,654.75,0.614
77,North Cascades,2004,Mortality,1032191,92897.19,78.538
77,North Cascades,2004,Defoliation,221932,19973.88,16.886
77,North Cascades,2004,Crown Dieback,44732,4025.88,3.404
77,North Cascades,2004,Branch flagging,44058,3965.22,3.352
77,North Cascades,2004,Other Damage,4014,361.26,0.305
77,North Cascades,2004,Topkill,676,60.84,0.051
77,North Cascades,2004,Main stem Broken or Uprooted,9,0.81,0.001
77,North Cascades,2005,Mortality,1351379,121624.11,60.394
77,North Cascades,2005,Defoliation,747223,67250.07,33.394
77,North Cascades,2005,Crown Dieback,124356,11192.04,5.558
77,North Cascades,2005,Branch flagging,52551,4729.59,2.349
77,North Cascades,2005,Other Damage,8090,728.1,0.362
77,North Cascades,2006,Defoliation,1341637,120747.33,56.336
77,North Cascades,2006,Mortality,939939,84594.51,39.468
77,North Cascades,2006,Branch flagging,82979,7468.11,3.484
77,North Cascades,2006,Crown Dieback,71235,6411.15,2.991
77,North Cascades,2006,Other Damage,5559,500.31,0.233
77,North Cascades,2006,Topkill,1214,109.26,0.051
77,North Cascades,2006,Main stem Broken or Uprooted,25,2.25,0.001
77,North Cascades,2007,Defoliation,1073520,96616.8,49.727
77,North Cascades,2007,Mortality,984755,88627.95,45.616
77,North Cascades,2007,Crown Dieback,126438,11379.42,5.857
77,North Cascades,2007,Other Damage,76078,6847.02,3.524
77,North Cascades,2007,Branch flagging,74331,6689.79,3.443
77,North Cascades,2007,Main stem Broken or Uprooted,5918,532.62,0.274
77,North Cascades,2007,Topkill,8,0.72,0.0
77,North Cascades,2008,Defoliation,1829147,164623.23,65.318
77,North Cascades,2008,Mortality,954506,85905.54,34.085
77,North Cascades,2008,Branch flagging,92094,8288.46,3.289
77,North Cascades,2008,Crown Dieback,32426,2918.34,1.158
77,North Cascades,2008,Other Damage,24600,2214.0,0.878
77,North Cascades,2008,Main stem Broken or Uprooted,12809,1152.81,0.457
77,North Cascades,2008,Topkill,35,3.15,0.001
77,North Cascades,2009,Mortality,1929321,173638.89,53.847
77,North Cascades,2009,Defoliation,1610923,144983.07,44.961
77,North Cascades,2009,Other Damage,275777,24819.93,7.697
77,North Cascades,2009,Branch flagging,96186,8656.74,2.685
77,North Cascades,2009,Crown Dieback,77812,7003.08,2.172
77,North Cascades,2009,Main stem Broken or Uprooted,769,69.21,0.021
77,North Cascades,2009,Crown Discoloration,141,12.69,0.004
77,North Cascades,2010,Defoliation,1336455,120280.95,65.778
77,North Cascades,2010,Mortality,718134,64632.06,35.345
77,North Cascades,2010,Other Damage,73399,6605.91,3.613
77,North Cascades,2010,Branch flagging,63943,5754.87,3.147
77,North Cascades,2010,Crown Dieback,1814,163.26,0.089
77,North Cascades,2010,Topkill,8,0.72,0.0
77,North Cascades,2011,Defoliation,1326472,119382.48,69.457
77,North Cascades,2011,Mortality,576944,51924.96,30.21
77,North Cascades,2011,Branch flagging,70352,6331.68,3.684
77,North Cascades,2011,Other Damage,17722,1594.98,0.928
77,North Cascades,2011,Crown Dieback,4693,422.37,0.246
77,North Cascades,2011,Main stem Broken or Uprooted,803,72.27,0.042
77,North Cascades,2011,Crown Discoloration,495,44.55,0.026
77,North Cascades,2011,Topkill,26,2.34,0.001
77,North Cascades,2012,Defoliation,1149813,103483.17,60.123
77,North Cascades,2012,Mortality,807106,72639.54,42.203
77,North Cascades,2012,Branch flagging,45782,4120.38,2.394
77,North Cascades,2012,Crown Discoloration,21334,1920.06,1.116
77,North Cascades,2012,Other Damage,13822,1243.98,0.723
77,North Cascades,2012,Crown Dieback,678,61.02,0.035
77,North Cascades,2012,Main stem Broken or Uprooted,145,13.05,0.008
77,North Cascades,2013,Mortality,483164,43484.76,51.851
77,North Cascades,2013,Defoliation,414924,37343.16,44.528
77,North Cascades,2013,Branch flagging,26400,2376.0,2.833
77,North Cascades,2013,Other Damage,20974,1887.66,2.251
77,North Cascades,2013,Crown Dieback,8463,761.67,0.908
77,North Cascades,2013,Crown Discoloration,842,75.78,0.09
77,North Cascades,2013,No damage,148,13.32,0.016
77,North Cascades,2013,Topkill,86,7.74,0.009
77,North Cascades,2014,Mortality,492677,44340.93,69.404
77,North Cascades,2014,Defoliation,153465,13811.85,21.619
77,North Cascades,2014,Other Damage,100812,9073.08,14.201
77,North Cascades,2014,Branch flagging,36304,3267.36,5.114
77,North Cascades,2014,Crown Dieback,22343,2010.87,3.147
77,North Cascades,2014,Main stem Broken or Uprooted,1536,138.24,0.216
77,North Cascades,2015,Mortality,262947,23665.23,64.237
77,North Cascades,2015,Defoliation,120128,10811.52,29.347
77,North Cascades,2015,Branch flagging,44219,3979.71,10.803
77,North Cascades,2015,Other Damage,8037,723.33,1.963
77,North Cascades,2015,Crown Dieback,152,13.68,0.037
77,North Cascades,2016,Mortality,412334,37110.06,77.61
77,North Cascades,2016,Branch flagging,91685,8251.65,17.257
77,North Cascades,2016,Defoliation,52657,4739.13,9.911
77,North Cascades,2016,Other Damage,18807,1692.63,3.54
77,North Cascades,2016,Crown Dieback,3669,330.21,0.691
77,North Cascades,2016,Crown Discoloration,2685,241.65,0.505
77,North Cascades,2016,Topkill,712,64.08,0.134
77,North Cascades,2016,Main stem Broken or Uprooted,76,6.84,0.014
77,North Cascades,2017,Mortality,589237,53031.33,87.261
77,North Cascades,2017,Branch flagging,90184,8116.56,13.355
77,North Cascades,2017,Other Damage,67784,6100.56,10.038
77,North Cascades,2017,Defoliation,12750,1147.5,1.888
77,North Cascades,2017,Crown Dieback,1020,91.8,0.151
77,North Cascades,2017,Main stem Broken or Uprooted,83,7.47,0.012
77,North Cascades,2017,Crown Discoloration,19,1.71,0.003
77,North Cascades,2017,Topkill,8,0.72,0.001
77,North Cascades,2018,Mortality,328897,29600.73,85.038
77,North Cascades,2018,Defoliation 50-75% of leaves defoliated,29594,2663.46,7.652
77,North Cascades,2018,Unknown Damage,14422,1297.98,3.729
77,North Cascades,2018,Defoliation < 50% of leaves defoliated,13491,1214.19,3.488
77,North Cascades,2018,Defoliation > 75% of leaves defoliated,11045,994.05,2.856
77,North Cascades,2018,Topkill,3032,272.88,0.784
77,North Cascades,2018,Crown Dieback,77,6.93,0.02
77,North Cascades,2019,Mortality,553499,49814.91,84.821
77,North Cascades,2019,Unknown Damage,98982,8908.38,15.168
77,North Cascades,2019,Defoliation > 75% of leaves defoliated,66199,5957.91,10.145
77,North Cascades,2019,Defoliation 50-75% of leaves defoliated,56931,5123.79,8.724
77,North Cascades,2019,Defoliation < 50% of leaves defoliated,4563,410.67,0.699
77,North Cascades,2019,Crown Dieback,603,54.27,0.092
77,North Cascades,2019,Main stem Broken or Uprooted,71,6.39,0.011
77,North Cascades,2019,Topkill,21,1.89,0.003
77,North Cascades,2020,Mortality,197562,17780.58,91.852
77,North Cascades,2020,Defoliation 50-75% of leaves defoliated,10078,907.02,4.686
77,North Cascades,2020,Unknown Damage,6237,561.33,2.9
77,North Cascades,2020,Defoliation < 50% of leaves defoliated,2752,247.68,1.279
77,North Cascades,2020,Defoliation > 75% of leaves defoliated,2581,232.29,1.2
77,North Cascades,2020,Topkill,1138,102.42,0.529
77,North Cascades,2020,Crown Dieback,46,4.14,0.021
77,North Cascades,2021,Mortality,500260,45023.4,87.148
77,North Cascades,2021,Defoliation 50-75% of leaves defoliated,39043,3513.87,6.802
77,North Cascades,2021,Defoliation < 50% of leaves defoliated,14923,1343.07,2.6
77,North Cascades,2021,Defoliation > 75% of leaves defoliated,11028,992.52,1.921
77,North Cascades,2021,Crown Discoloration,9746,877.14,1.698
77,North Cascades,2021,Topkill,1622,145.98,0.283
77,North Cascades,2021,Crown Dieback,856,77.04,0.149
77,North Cascades,2021,Unknown Damage,158,14.22,0.028
77,North Cascades,2022,Mortality,750620,67555.8,86.145
77,North Cascades,2022,Defoliation 50-75% of leaves defoliated,70416,6337.44,8.081
77,North Cascades,2022,Defoliation > 75% of leaves defoliated,61077,5496.93,7.01
77,North Cascades,2022,Defoliation < 50% of leaves defoliated,9201,828.09,1.056
77,North Cascades,2022,Topkill,3449,310.41,0.396
77,North Cascades,2022,Crown Dieback,2314,208.26,0.266
77,North Cascades,2022,Crown Discoloration,620,55.8,0.071
77,North Cascades,2022,Main stem Broken or Uprooted,251,22.59,0.029
77,North Cascades,2023,Mortality,410519,36946.71,88.737
77,North Cascades,2023,Defoliation 50-75% of leaves defoliated,25346,2281.14,5.479
77,North Cascades,2023,Crown Discoloration,22773,2049.57,4.923
77,North Cascades,2023,Defoliation > 75% of leaves defoliated,16392,1475.28,3.543
77,North Cascades,2023,Unknown Damage,11182,1006.38,2.417
77,North Cascades,2023,Topkill,4706,423.54,1.017
77,North Cascades,2023,Defoliation < 50% of leaves defoliated,2193,197.37,0.474
77,North Cascades,2023,Crown Dieback,276,24.84,0.06
77,North Cascades,2024,Mortality,394180,35476.2,49.795
77,North Cascades,2024,Defoliation 50-75% of leaves defoliated,255397,22985.73,32.263
77,North Cascades,2024,Defoliation > 75% of leaves defoliated,115436,10389.24,14.582
77,North Cascades,2024,Defoliation < 50% of leaves defoliated,34637,3117.33,4.375
77,North Cascades,2024,Unknown Damage,7821,703.89,0.988
77,North Cascades,2024,Topkill,1514,136.26,0.191
77,North Cascades,2024,Crown Dieback,1263,113.67,0.16
77,North Cascades,2024,Main stem Broken or Uprooted,131,11.79,0.017
77,North Cascades,2024,Crown Discoloration,90,8.1,0.011
77,North Cascades,2025,Defoliation 50-75% of leaves defoliated,351400,31626.0,38.55
77,North Cascades,2025,Defoliation > 75% of leaves defoliated,241542,21738.78,26.498
77,North Cascades,2025,Mortality,191522,17236.98,21.011
77,North Cascades,2025,Defoliation < 50% of leaves defoliated,138711,12483.99,15.217
77,North Cascades,2025,Unknown Damage,2976,267.84,0.326
77,North Cascades,2025,Main stem Broken or Uprooted,1549,139.41,0.17
77,North Cascades,2025,Crown Dieback,1462,131.58,0.16
77,North Cascades,2025,Topkill,475,42.75,0.052
78,Klamath Mountains/California High North Coast Range,1997,Mortality,6406,576.54,64.609
78,Klamath Mountains/California High North Coast Range,1997,Branch flagging,2579,232.11,26.011
78,Klamath Mountains/California High North Coast Range,1997,Defoliation,825,74.25,8.321
78,Klamath Mountains/California High North Coast Range,1997,Main stem Broken or Uprooted,105,9.45,1.059
78,Klamath Mountains/California High North Coast Range,1998,Mortality,1993,179.37,55.162
78,Klamath Mountains/California High North Coast Range,1998,Defoliation,963,86.67,26.654
78,Klamath Mountains/California High North Coast Range,1998,Branch flagging,657,59.13,18.184
78,Klamath Mountains/California High North Coast Range,1999,Mortality,11639,1047.51,90.809
78,Klamath Mountains/California High North Coast Range,1999,Topkill,764,68.76,5.961
78,Klamath Mountains/California High North Coast Range,1999,Branch flagging,303,27.27,2.364
78,Klamath Mountains/California High North Coast Range,1999,Defoliation,56,5.04,0.437
78,Klamath Mountains/California High North Coast Range,1999,No damage,55,4.95,0.429
78,Klamath Mountains/California High North Coast Range,2000,Mortality,16665,1499.85,95.305
78,Klamath Mountains/California High North Coast Range,2000,Branch flagging,581,52.29,3.323
78,Klamath Mountains/California High North Coast Range,2000,Defoliation,207,18.63,1.184
78,Klamath Mountains/California High North Coast Range,2000,Other Damage,33,2.97,0.189
78,Klamath Mountains/California High North Coast Range,2001,Mortality,20237,1821.33,72.144
78,Klamath Mountains/California High North Coast Range,2001,Branch flagging,6958,626.22,24.805
78,Klamath Mountains/California High North Coast Range,2001,Defoliation,452,40.68,1.611
78,Klamath Mountains/California High North Coast Range,2001,Other Damage,404,36.36,1.44
78,Klamath Mountains/California High North Coast Range,2002,Mortality,220694,19862.46,94.569
78,Klamath Mountains/California High North Coast Range,2002,Branch flagging,9112,820.08,3.905
78,Klamath Mountains/California High North Coast Range,2002,Defoliation,3615,325.35,1.549
78,Klamath Mountains/California High North Coast Range,2002,Topkill,36,3.24,0.015
78,Klamath Mountains/California High North Coast Range,2003,Mortality,333912,30052.08,98.851
78,Klamath Mountains/California High North Coast Range,2003,Crown Discoloration,1762,158.58,0.522
78,Klamath Mountains/California High North Coast Range,2003,Defoliation,1489,134.01,0.441
78,Klamath Mountains/California High North Coast Range,2003,Branch flagging,621,55.89,0.184
78,Klamath Mountains/California High North Coast Range,2003,Other Damage,9,0.81,0.003
